id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,TFW,TBW,DFW,DBW,TWL,TWR,DWL,DWR,WFL,WFR,WBL,WBR,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
9742,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.98083,-0.194866,0.000203642,0.6481,0.0179442,0.662058,-0.00649097,0.00770583,0.079235,0.99285,-0.118374,0.0153807,0.651153,0.0215547,-0.655823,0.000273014,0.000811122,0.0968586,-0.0111787,-0.999935,0.00227184,0.158638,0.000542288,-0.0025511,0.158686,0.00395188,0.156648,-0.000443005,0.999997,-0.00260014,0.158527,3.26988e-05,-0.0998555,-0.158466,0.04051,0.292,0.0135407,-0.10262,-0.994628,0.284392,0.0028877,0.00211757,-0.00593969,0.28657,0.0917993,-0.00600279,-0.151139,0.988494,0.272603,0.00282971,0.0316036,-0.0284249,-0.27993,0.02746,-0.324567,-0.30984,0.954626,1.36696,1.2669,0.926805,0.597311,0.607474,0.514474,0.527661,1.01702,1.02563,0.597311,0.607474,0.514474,0.527661,1.36248,1.37146,1.26301,1.27083,0.330747,0.328476,0.319559,0.317394,0.194432,0.118828,0.999933,0.126877,0.999972,0.98327,0.975008,0.991598,
7781,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.994743,-0.102264,-0.00524903,0.64169,0.0253595,0.647249,-0.0215398,0.0087759,0.10687,0.999777,-0.016143,0.0136417,0.632802,0.0409827,-0.634897,0.0038992,0.147787,0.00366972,-0.0123173,-0.99982,0.0144244,0.167576,0.000473056,-0.027042,0.168408,0.0325087,0.309936,-0.00646449,0.999976,-0.00234202,0.173529,0.000103387,-0.0504782,-0.173778,0.0346814,0.0295082,-0.00350129,-0.169699,-0.98549,0.2802,0.0138044,-0.00120664,-0.00848652,0.285791,0.102536,-0.00748258,-0.217773,0.975971,0.264669,0.00313869,0.0155821,-0.0236914,-0.276352,0.115016,-0.353078,-0.32946,0.933107,1.29831,1.2589,0.969644,0.632951,0.615025,0.493467,0.48543,0.971679,0.983713,0.632951,0.615025,0.493467,0.48543,1.29575,1.30093,1.25725,1.26057,0.358907,0.361333,0.336145,0.338641,0.0958326,0.0226078,0.999824,0.193728,0.999937,1.02915,1.01656,0.987767,
8896,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.988367,-0.150701,-0.0205178,0.646734,0.0186563,0.656243,-0.0145709,0.0156645,0.097493,0.995828,-0.0911907,-0.0032057,0.644216,0.0168393,-0.647765,-0.00933672,0.00116922,0.109948,-0.0170136,-0.999854,0.00151723,0.164601,0.000280043,-0.000710678,0.164646,0.00599781,0.454635,-0.0128399,0.999908,-0.00432616,0.167806,2.47917e-05,-0.0145841,-0.168097,-0.0203401,0.392453,0.0153856,-0.169256,-0.985452,0.279751,0.00212047,-0.0188153,0.00126321,0.283371,0.106332,-0.00512226,-0.150476,0.9886,0.265322,0.00290941,-0.021141,-0.00237444,-0.268852,0.0956522,-0.351251,-0.313553,0.892676,1.3415,1.26173,0.940536,0.602476,0.610847,0.488885,0.508971,1.01389,1.04109,0.602476,0.610847,0.488885,0.508971,1.34908,1.33393,1.26783,1.2557,0.358206,0.357205,0.321025,0.32028,0.138027,0.10397,0.999554,0.159882,0.999946,0.986297,0.960536,0.973881,
10055,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.993717,-0.111498,-0.00975093,0.642331,0.0195716,0.647479,-0.0112389,0.0177503,0.0932642,0.99327,-0.11534,0.0105863,0.638286,0.0153156,-0.64499,-0.0199887,0.00548341,0.112245,-0.0128077,-0.999905,0.00509698,0.167171,0.000453952,0.0047244,0.167157,0.00591569,0.234123,-0.00805767,0.999967,0.000496764,0.175093,4.97071e-05,0.0211739,-0.174887,-0.0813813,0.130631,0.0133629,-0.175156,-0.98445,0.275945,0.00330401,-0.0265496,-0.0109795,0.281896,0.0972851,-0.00209467,-0.205159,0.978727,0.263286,0.00349179,0.0102865,-0.0154351,-0.272222,0.16777,-0.355278,-0.329234,0.926694,1.32898,1.25085,0.941206,0.611632,0.622677,0.474341,0.494833,1.01806,1.0432,0.611632,0.622677,0.474341,0.494833,1.3287,1.32928,1.251,1.25078,0.364158,0.364984,0.336658,0.337672,0.103492,0.123347,0.999782,0.190167,0.999935,0.982262,0.958588,0.975899,
10261,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.993046,-0.117364,0.00923806,0.644112,0.018234,0.649786,-0.00909593,0.00952554,0.0760563,0.992165,-0.124597,0.00920825,0.637714,0.0152218,-0.643604,-0.00687752,-0.00105712,0.0433604,-0.0124357,-0.999919,0.00267782,0.166044,0.000383936,-0.00161168,0.1661,0.0083513,0.444339,-0.00993633,0.999926,-0.0070419,0.16707,7.80761e-05,-0.00624582,-0.16676,0.054656,0.191667,0.00629933,-0.160184,-0.987067,0.272886,0.00266181,-0.010589,0.00180442,0.276101,0.0845588,-0.0156807,-0.151509,0.988332,0.259724,0.00324735,0.00883894,0.000364886,-0.262594,0.134132,-0.347011,-0.318963,0.919174,1.33242,1.25113,0.938994,0.600328,0.583593,0.490267,0.483398,0.972124,0.98599,0.600328,0.583593,0.490267,0.483398,1.32755,1.33734,1.24681,1.25546,0.355696,0.353289,0.32586,0.323565,0.107495,0.134455,0.99975,0.155858,0.999955,1.02868,1.01421,0.985937,
10778,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.994402,-0.105498,-0.00588127,0.649415,0.017145,0.654563,-0.0143415,0.00502437,0.101604,0.985712,-0.16796,0.0126804,0.636713,0.0177321,-0.64689,-0.00553786,0.000336509,0.116223,-0.0126477,-0.999919,-0.00170841,0.165932,0.000331752,0.00474817,0.165871,0.00858386,0.314477,-0.0025648,0.999982,-0.00551037,0.174581,2.98361e-05,0.0221187,-0.17485,-0.0585003,0.220149,0.0155447,-0.191597,-0.981351,0.27899,0.00309873,-0.0348025,-0.014968,0.286663,0.120726,-0.00426717,-0.161142,0.986922,0.266922,0.00308305,-0.00838384,-0.00663452,-0.271578,0.207657,-0.349914,-0.330765,0.945276,1.34739,1.25273,0.929746,0.610099,0.624351,0.485353,0.505469,1.02336,1.04145,0.610099,0.624351,0.485353,0.505469,1.34573,1.3491,1.25094,1.25461,0.361684,0.359462,0.33904,0.336602,0.102949,0.170501,0.999884,0.176394,0.999934,0.977173,0.960203,0.982634,
11136,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.995061,-0.0985135,-0.0121742,0.654879,0.017288,0.659225,-0.0129176,0.0150521,0.120321,0.986627,-0.162294,0.0151277,0.642535,0.0177817,-0.652013,-0.00498158,-0.00335179,0.1225,-0.0115955,-0.999907,0.00719457,0.165506,0.000279313,0.000326847,0.165571,0.00738695,0.34208,-5.92331e-06,0.999996,-0.00270393,0.174996,9.24468e-05,-0.0871094,-0.174897,0.0370171,0.17029,0.0152203,-0.201186,-0.979435,0.278066,0.0034177,-0.011618,-0.00483338,0.284717,0.174342,-0.0030248,-0.182827,0.98314,0.268512,0.0029701,0.010575,-0.0264928,-0.278011,0.158342,-0.347732,-0.333107,0.957941,1.35539,1.26529,0.933528,0.617005,0.633873,0.481622,0.503095,1.02734,1.04458,0.617005,0.633873,0.481622,0.503095,1.35471,1.35612,1.2651,1.26558,0.35719,0.360529,0.339452,0.342684,0.0985149,0.162318,0.999933,0.192023,0.999922,0.973389,0.95732,0.983491,
11327,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.994463,-0.10496,-0.0052566,0.660835,0.0169458,0.666264,-0.016791,0.00442725,0.0698925,0.989307,-0.145249,0.013206,0.650689,0.01697,-0.658901,-0.00806302,-0.000340342,0.0814249,-0.0134174,-0.999909,-0.00122702,0.163295,0.000235102,0.00537113,0.163228,0.00842612,0.495174,-0.00444914,0.999978,-0.00482907,0.171932,4.23969e-05,0.00474097,-0.171772,0.0294249,0.189076,0.0143047,-0.177211,-0.984069,0.279424,0.00331085,-0.0177507,-0.001207,0.283907,0.158314,-0.00344182,-0.195503,0.980697,0.26708,0.00331592,0.0109687,-0.02705,-0.277691,0.153846,-0.346529,-0.323578,0.933769,1.36574,1.28082,0.937823,0.615159,0.62789,0.484106,0.50475,1.02069,1.04264,0.615159,0.62789,0.484106,0.50475,1.36362,1.36788,1.2788,1.28292,0.358929,0.354241,0.333432,0.328635,0.100535,0.149662,0.99984,0.186356,0.999939,0.979725,0.9591,0.978948,
8782,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,-0.799924,-0.600099,-0.00146473,0.496406,0.00976573,0.620884,-0.000431693,0.00317562,0.274752,0.989419,-0.145056,0.00304418,0.607126,0.0194694,-0.61202,0.010907,0.000116886,0.204482,-0.0209321,-0.999739,0.00919588,0.163497,0.000141457,-0.0356762,0.16428,-0.000701886,0.45627,-0.00327645,0.999991,-0.00257165,0.149093,2.84079e-05,-0.0113216,-0.149124,0.00297034,0.171821,-0.000610934,-0.146137,-0.989264,0.269378,0.00262494,0.0116634,-0.00539826,0.273092,0.181818,0.00376598,-0.15241,0.98831,0.26593,0.00211855,-0.00972902,-0.00284209,-0.269476,0.239247,-0.326886,-0.300388,0.918937,1.36642,1.09391,0.800562,0.585003,0.58802,0.486434,0.496875,1.00516,1.02147,0.585003,0.58802,0.486434,0.496875,1.36674,1.36611,1.09572,1.09212,0.33279,0.33561,0.375614,0.379135,0.597476,0.148297,0.999707,0.149272,0.999995,0.994869,0.978986,0.984035,
10075,24,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.926423,-0.376482,-0.00136509,0.576129,0.0201621,0.6139,0.0196913,-0.0110937,0.0473538,0.978897,-0.204169,-0.00868273,0.609329,0.0126835,-0.604153,0.0877559,0.000896989,0.119318,-0.0715338,-0.9974,0.00867749,0.215885,0.000298022,-0.00605781,0.216829,-0.00607519,0.348101,0.0452387,0.998882,-0.0136858,0.0937042,2.0719e-05,0.0914115,-0.0964009,0.112984,0.359504,-0.0171493,-0.15489,-0.987783,0.266629,0.00263587,-0.00511089,0.0618208,0.260322,0.144056,0.00772845,-0.178309,0.983944,0.278242,0.00247994,-0.0276281,0.0295561,-0.277209,0.0399033,-0.324909,-0.295447,0.909322,1.30999,1.12177,0.85632,0.580825,0.588627,0.471176,0.487796,1.01343,1.03527,0.580825,0.588627,0.471176,0.487796,1.31554,1.30445,1.12567,1.11794,0.336387,0.33113,0.33218,0.326342,0.418011,0.159678,0.999653,0.166571,0.999955,0.986747,0.965929,0.978903,
8202,355,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.946785,-0.319015,0.0427508,0.587073,0.0564045,0.626872,-0.0209905,-0.00599639,0.0187166,0.975273,-0.182943,0.123997,0.604276,0.0988732,-0.617559,-0.000197262,-0.0163239,0.00254453,-0.0283809,-0.999595,0.00228278,0.153208,0.00107605,-0.0108442,0.153573,-0.00207627,0.372683,0.000817942,0.99994,0.0109446,0.155005,0.000808079,-0.0112712,-0.154669,-0.0307029,0.189504,0.011568,-0.186512,-0.982385,0.264521,0.00465531,-0.0228061,-0.0101544,0.270924,0.0660025,0.00408929,-0.186672,0.982414,0.270933,0.00483139,-0.00989414,-0.00618877,-0.276918,0.083632,-0.324371,-0.292429,0.901526,1.32037,1.16131,0.879532,0.598054,0.615745,0.474653,0.502752,1.02958,1.0592,0.598054,0.615745,0.474653,0.502752,1.26705,1.37379,1.12041,1.20242,0.329605,0.341814,0.309064,0.318589,0.320082,0.183562,0.99962,0.186588,0.999873,0.971269,0.94411,0.972038,
10699,200,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.810107,-0.583567,0.0563624,0.496004,0.12037,0.609668,0.00507645,0.0151604,0.00283286,0.988311,-0.152182,0.0090183,0.611754,0.0171819,-0.619686,-0.00436242,0.00276523,0.0788043,0.000162998,-0.999775,-0.021193,0.170046,0.000901734,-0.0247524,0.169854,0.0106547,0.136458,-0.0193043,0.999701,0.0149864,0.142477,1.58587e-05,0.0147874,-0.144614,0.158735,0.253333,0.0144289,-0.170106,-0.98532,0.276125,0.00231509,-0.00577085,0.00285812,0.279661,0.11482,-0.00879569,-0.185336,0.982636,0.262326,0.00226069,0.00437998,-0.0183148,-0.270377,0.147714,-0.323846,-0.303021,0.935695,1.34947,1.08386,0.803175,0.599458,0.600286,0.482425,0.490909,1.00138,1.01759,0.599458,0.600286,0.482425,0.490909,1.32232,1.37662,1.06009,1.10763,0.334917,0.332823,0.371699,0.373271,0.568722,0.171242,0.999817,0.177734,0.999984,0.998621,0.982718,0.984075,
9331,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.97105,-0.238817,-0.00540538,0.648053,0.0174887,0.668379,-0.00457628,0.0214664,0.102493,0.995868,-0.0907628,0.00284884,0.655238,0.0237449,-0.658296,-0.00370899,0.000339557,0.04914,-0.0179725,-0.999811,0.00745068,0.156764,0.000625158,-0.00589451,0.156936,0.00492151,0.157803,-0.0120384,0.999918,-0.00428011,0.156986,4.1605e-05,0.0199861,-0.156952,-0.0452505,0.228571,0.0102816,-0.129839,-0.991482,0.286455,0.0027809,-0.0180109,-0.0093382,0.289952,0.0658683,-0.00648737,-0.102017,0.994762,0.273938,0.00325071,-0.0169324,-0.00636007,-0.276143,0.0381679,-0.33305,-0.294844,0.885286,1.37696,1.2744,0.925511,0.600214,0.601621,0.522466,0.532687,1.00234,1.01956,0.600214,0.601621,0.522466,0.532687,1.3782,1.37573,1.27577,1.27304,0.33587,0.3383,0.303444,0.306004,0.227113,0.102745,0.99955,0.115938,0.999993,0.997661,0.980812,0.983112,
11108,67,2,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.814813,-0.579543,0.0144825,0.498379,0.010711,0.615947,-0.00611981,-0.00302802,0.0598504,0.980183,-0.195892,-0.0294547,0.612852,0.0101768,-0.623742,0.00688668,0.00413158,0.0960265,-0.0227322,-0.999708,-0.0081522,0.164404,0.000195576,-0.0197076,0.164941,-0.00505629,0.348328,-0.00249018,0.999997,0.000314855,0.152372,2.17594e-05,0.07612,-0.152182,-0.00374108,0.0551948,0.0194136,-0.221127,-0.975052,0.25379,0.00300868,-0.0325801,-0.0112449,0.262185,0.0137672,0.041215,-0.216694,0.975369,0.256494,0.00305528,-0.0406781,-0.00619345,-0.262628,0.0224159,-0.331654,-0.304194,0.917202,1.37451,1.09254,0.794862,0.55169,0.635505,0.406834,0.485816,1.15192,1.19414,0.55169,0.635505,0.406834,0.485816,1.37818,1.37211,1.09362,1.09289,0.347927,0.34416,0.382172,0.377953,0.577572,0.198418,0.999682,0.219023,0.99807,0.868112,0.837423,0.964648,
8775,332,0,2,1,1,0,2,0,0,0,0,0,0,0,0,-0.987802,-0.155704,-0.00172998,0.667918,0.0240975,0.674385,0.0113716,-0.00673366,0.0151976,0.996244,-0.0863914,-0.00582178,0.632882,0.0227734,-0.633343,0.0212956,0.0134317,0.0232558,-0.0300109,-0.999547,-0.00223452,0.17437,0.000886301,0.0100686,0.174136,0.00464654,0.101064,-0.00439141,0.99998,0.00465166,0.134187,1.75535e-05,0.0103459,-0.133884,-0.0558155,0.265152,-0.0117846,-0.210319,-0.977562,0.280497,0.00318531,0.035763,-0.00178582,0.286888,0.0456621,0.0149625,-0.150758,0.988457,0.275406,0.00321828,0.00814515,0.0156815,-0.276354,0.0887728,-0.329934,-0.286178,0.867382,1.34403,1.27093,0.945611,0.614033,0.61602,0.492699,0.510661,1.00324,1.03646,0.614033,0.61602,0.492699,0.510661,1.34603,1.34203,1.27282,1.2691,0.334277,0.339768,0.292044,0.2968,0.151365,0.0907671,0.999408,0.180527,0.999995,0.996775,0.964826,0.967947,
11286,332,0,2,1,1,0,2,0,0,0,0,0,0,0,0,-0.984615,-0.17457,0.00763232,0.667354,0.0231255,0.677153,0.00325373,-0.00662386,0.0237389,0.996635,-0.0818992,0.00328995,0.633879,0.0221176,-0.634425,0.0196564,0.00631135,0.0901857,-0.0303567,-0.999539,0.000888728,0.173785,0.000878583,0.0104991,0.173548,0.00193076,0.125222,-0.000391525,1,0.000870934,0.134632,2.51689e-05,-0.00448855,-0.134604,-0.0347305,0.304688,-0.0148526,-0.197017,-0.980287,0.281017,0.00335004,0.0319671,0.000225866,0.286138,0.0441527,0.0142004,-0.138812,0.990217,0.274957,0.00330199,0.00854922,0.0158255,-0.275578,0.077821,-0.327589,-0.288472,0.880591,1.3489,1.2713,0.942471,0.61094,0.609574,0.499111,0.511187,0.997765,1.0242,0.61094,0.609574,0.499111,0.511187,1.34545,1.35235,1.26864,1.27399,0.331322,0.335866,0.295338,0.299013,0.174189,0.0822898,0.999527,0.167928,1,1.00224,0.976376,0.974194,
8270,511,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.950408,-0.310958,0.00541444,0.602816,0.0130825,0.63163,0.00817078,0.0057201,0.112392,0.997254,-0.0696938,0.0250392,0.62919,0.0187011,-0.63127,-0.00577666,-0.00221931,0.0737705,-0.0112437,-0.999937,0.000516303,0.163298,0.00034355,-0.00987499,0.163423,0.0076892,0.240041,-0.0206611,0.999786,0.00105581,0.145407,2.0632e-05,-0.0280795,-0.146046,0.025545,0.220588,0.0189215,-0.157915,-0.987271,0.280721,0.00251451,-0.0216541,0.00635177,0.282909,0.0753968,-0.00177511,-0.223818,0.97463,0.266213,0.00295104,0.0188483,-0.0220747,-0.278178,0.0961098,-0.328441,-0.290106,0.883281,1.31954,1.20236,0.911202,0.608177,0.620473,0.480445,0.506568,1.02022,1.05437,0.608177,0.620473,0.480445,0.506568,1.30995,1.32915,1.19488,1.20999,0.337508,0.334643,0.309798,0.307521,0.291259,0.0903116,0.999491,0.190887,0.99985,0.980183,0.948431,0.967606,
7426,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.787702,-0.599099,0.143546,0.502007,0.138028,0.635828,-0.00276914,-0.0196672,0.00546448,0.978215,-0.207592,0.000501809,0.619328,0.0130611,-0.613708,0.0914565,-0.00683356,0.223796,-0.0935845,-0.995508,-0.0143229,0.215123,0.000176219,0.00863527,0.215338,-0.00387588,0.445175,0.0632631,0.997997,-0.000526329,0.105194,0.000169771,0.0667359,-0.109667,-0.0597276,0.111675,-0.02246,-0.211905,-0.977032,0.254965,0.00173413,0.0130652,-0.00692339,0.26216,0.0474347,-0.00254808,-0.197834,0.980232,0.267403,0.00151147,0.0116564,0.0424785,-0.264192,0.287688,-0.33847,-0.305533,0.902688,1.4011,1.08758,0.776234,0.57727,0.588017,0.435441,0.459225,1.01862,1.05462,0.57727,0.588017,0.435441,0.459225,1.34572,1.45649,1.03995,1.13527,0.352086,0.346695,0.407644,0.410639,0.65451,0.145291,0.999537,0.204898,0.999673,0.981724,0.948207,0.965858,
8516,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.870248,-0.492574,-0.00634971,0.557172,0.052151,0.649329,-0.0158996,-0.0115411,0,0.994351,-0.10598,0.00584493,0.616626,0.0472003,-0.623444,-0.0290327,0.0375848,0.00296736,-0.0976249,-0.995152,0.0119135,0.211996,0.00114422,0.000141903,0.21318,0.0137977,0.220276,0.0635179,0.996448,-0.0552883,0.104144,0.000266287,0.0832343,-0.119265,-0.170209,0.217712,-0.0181268,-0.214804,-0.976489,0.257057,0.00286156,0.0116067,0.0402131,0.254185,0.286047,0.00896079,-0.121675,0.99253,0.268827,0.00347874,-0.00453092,0.0359212,-0.266406,0.235595,-0.337059,-0.298422,0.885371,1.35584,1.14725,0.846157,0.561434,0.579131,0.446725,0.474336,1.03152,1.06181,0.561434,0.579131,0.446725,0.474336,1.36762,1.34411,1.15,1.14467,0.352439,0.332062,0.374363,0.346111,0.546948,0.0425103,0.999418,0.168442,0.999955,0.969441,0.941792,0.971479,
8853,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.92049,-0.389962,0.0250659,0.583102,0.0188459,0.627496,0.0129204,-0.0183401,0.0532213,0.974854,-0.222803,-0.00418951,0.612356,0.0130427,-0.608748,0.0848815,0.00102803,0.229226,-0.0763877,-0.996979,0.0140653,0.219478,0.000178461,0.00331117,0.219823,-0.00466141,0.465692,0.0461755,0.998795,-0.0166221,0.0986744,9.37535e-05,0.164957,-0.104616,0.108363,0.0989583,-0.0240029,-0.188525,-0.981775,0.253026,0.00259884,-0.00661746,0.0604587,0.246275,0.315858,0.00212638,-0.216429,0.976296,0.265203,0.00293642,-0.0019347,0.0251781,-0.266056,0.0530387,-0.335778,-0.301646,0.898349,1.33392,1.12936,0.846645,0.572435,0.56837,0.43301,0.443717,0.992899,1.02473,0.572435,0.56837,0.43301,0.443717,1.33033,1.33751,1.12617,1.13257,0.351041,0.345728,0.34279,0.338015,0.432192,0.177547,0.999542,0.202428,0.999752,1.00715,0.97587,0.96894,
9114,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.921889,-0.38737,0.00814439,0.59786,0.0188859,0.646738,0.00389498,-0.0160556,0.0361111,0.968528,-0.248255,-0.0179785,0.622276,0.0137334,-0.617023,0.09903,0.00488069,0.229226,-0.0954335,-0.995271,-0.0181059,0.214019,0.000195835,0.0133605,0.213801,-0.00251926,0.427646,0.0643227,0.997836,0.0136281,0.103015,0.00023617,0.0860144,-0.110672,0.13835,0.177083,-0.0214762,-0.16916,-0.985355,0.256119,0.00200506,-0.00422711,0.0444939,0.25238,0.342711,0.00213591,-0.208878,0.977939,0.266613,0.00206494,0.022031,-0.0067024,-0.274107,0.107664,-0.335527,-0.299395,0.892311,1.37192,1.16001,0.845538,0.568743,0.575796,0.439695,0.459592,1.0124,1.04525,0.568743,0.575796,0.439695,0.459592,1.37187,1.37198,1.15921,1.1609,0.349043,0.345985,0.341027,0.337907,0.445886,0.185467,0.999513,0.189073,0.999808,0.98775,0.956707,0.968572,
10277,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,
11085,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.817334,-0.575205,0.0332264,0.519544,0.0595692,0.61508,0.0286026,-0.010985,0.0026738,0.980214,-0.192171,0.0474499,0.62359,0.0366423,-0.629269,0.0358295,0.00237771,0.0167364,-0.0515761,-0.998478,0.0195308,0.219028,0.000528979,-0.0349446,0.220889,-0.0142257,0.487526,0.0176513,0.999843,-0.00132521,0.0966096,8.40403e-05,0.00717685,-0.0969985,-0.186418,0.293023,-0.00734797,-0.238903,-0.971016,0.252562,0.00382898,-0.0518482,0.0155568,0.256665,0.0339806,0.0171481,-0.190136,0.981608,0.266739,0.00537266,-0.0396763,0.0550586,-0.260379,0.161905,-0.335781,-0.298648,0.889413,1.36541,1.08742,0.796401,0.563742,0.587081,0.41678,0.451683,1.0414,1.08374,0.563742,0.587081,0.41678,0.451683,1.3403,1.39063,1.07227,1.10285,0.342285,0.355852,0.368782,0.383504,0.589868,0.175036,0.999424,0.214543,0.999951,0.960247,0.922728,0.960929,
11139,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.896654,-0.441891,-0.0272588,0.584064,0.0449313,0.650988,0.00143219,-0.0103009,0.0139665,0.975091,-0.2218,-0.00128358,0.622131,0.0148055,-0.615245,0.10015,-0.00201356,0.185083,-0.0980866,-0.99515,-0.00751147,0.211886,0.000502836,0.00924216,0.212029,-0.00281097,0.615551,0.060858,0.998146,0.000946077,0.101513,4.08158e-05,0.0281133,-0.103266,-0.157362,0.251366,-0.0245432,-0.19609,-0.980279,0.255524,0.00180963,0.00116193,-0.000830883,0.260801,0.0764023,-0.00360933,-0.168567,0.985684,0.267367,0.00241042,-0.00772903,0.0548999,-0.26189,0.355584,-0.335693,-0.292559,0.871507,1.3783,1.15701,0.839447,0.573616,0.5657,0.448427,0.457753,0.986199,1.0208,0.573616,0.5657,0.448427,0.457753,1.38732,1.36929,1.16341,1.15062,0.346403,0.345496,0.342958,0.33935,0.495825,0.162047,0.999303,0.182356,0.999588,1.01399,0.979625,0.966105,
7291,526,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.953965,-0.299787,-0.00886399,0.617744,0.0223427,0.651194,-0.0117576,0.00593258,0.0935829,0.977752,-0.208892,-0.0191309,0.624753,0.0420749,-0.640142,-0.00547164,-0.000171503,0.0155039,-0.0123299,-0.999914,0.00440596,0.162407,0.000863741,-0.0113972,0.16259,0.00635865,0.147601,-0.00731918,0.999964,-0.00423907,0.160005,2.22563e-05,0.0366074,-0.159004,0.1742,0.274611,0.0136189,-0.136531,-0.990542,0.277969,0.0044878,-0.00927674,-0.000987638,0.280632,0.0416157,-0.00883673,-0.173215,0.984844,0.265867,0.00329837,6.12341e-05,-0.024825,-0.274324,0.0462555,-0.334263,-0.310659,0.929387,1.37058,1.20149,0.876625,0.599436,0.602507,0.494678,0.504799,1.00512,1.02046,0.599436,0.602507,0.494678,0.504799,1.3799,1.36127,1.20921,1.19379,0.348066,0.344875,0.329584,0.327661,0.292808,0.216082,0.999807,0.154869,0.999989,0.994904,0.97995,0.98497,
10179,526,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.936609,-0.350287,-0.00788171,0.613567,0.0218214,0.657437,-0.00654369,0.0124558,0.0517711,0.993302,-0.115387,0.00602423,0.644882,0.0236959,-0.649976,-0.00626165,0.00312734,0.0765306,-0.0182507,-0.999819,0.00532261,0.160404,0.000446679,-0.0110655,0.160668,0.00618244,0.305505,-0.0154811,0.999857,-0.00675095,0.161368,1.82449e-05,0.130483,-0.160042,-0.0993519,0.390805,0.0113926,-0.185423,-0.982593,0.280573,0.00320251,-0.0192174,-0.0238392,0.28982,0.0657895,-0.00723592,-0.130573,0.991412,0.267161,0.00348843,-0.0125752,-0.00446722,-0.270155,0.0681265,-0.343008,-0.301556,0.879151,1.38057,1.22859,0.889919,0.607038,0.60609,0.497148,0.509581,0.998438,1.02501,0.607038,0.60609,0.497148,0.509581,1.38226,1.37887,1.22987,1.22735,0.349565,0.351215,0.323156,0.324463,0.335756,0.130753,0.999431,0.158031,0.999991,1.00156,0.975602,0.974077,
10354,55,2,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.802355,-0.596402,-0.0230506,0.487975,0.00900503,0.610252,-0.00255828,-0.00601802,0.0618557,0.984404,-0.175882,0.00364827,0.611431,0.0109243,-0.620954,0.00103818,0.00588482,0.0418006,-0.0231985,-0.99973,0.00122721,0.164981,0.000203469,-0.0223735,0.165543,-0.00154304,0.410165,-0.00961146,0.999932,0.00653659,0.149599,6.17451e-05,-0.0144927,-0.149574,-0.0267593,0.199301,0.0238374,-0.249369,-0.968115,0.251921,0.00349956,-0.0486285,-0.0113998,0.261957,0.0359356,0.0465448,-0.175586,0.983363,0.255374,0.00325037,-0.0256665,0.00428857,-0.257714,0.102288,-0.333947,-0.298299,0.893254,1.36352,1.08393,0.794951,0.541412,0.634094,0.399578,0.488875,1.17119,1.22348,0.541412,0.634094,0.399578,0.488875,1.37104,1.35757,1.09199,1.0777,0.342531,0.352528,0.372316,0.380042,0.588818,0.185337,0.999462,0.212551,0.997415,0.853835,0.817342,0.95726,
