id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
8657,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.966098,0.258174,0.000115269,-0.626545,0.0141168,0.648988,-0.00171401,0.0102766,0.03125,0.977608,-0.209489,0.0199104,0.632105,0.0142006,-0.644116,0.0105408,-0.0102107,0.0429448,-0.0183113,-0.999814,-0.0061221,0.161431,0.000526144,-0.0030132,0.161492,0.0040172,0.22561,-0.00213057,-0.999997,-0.0010494,-0.149837,1.99937e-05,0.0236097,-0.149885,-0.00323228,0.364829,-0.0223399,0.166295,0.985823,-0.259365,0.00449219,-0.0111472,0.00399428,0.262168,0.0323834,-0.0057801,-0.152924,0.988221,0.259617,0.00359488,-0.00412953,0.00263158,-0.262328,0.0479275,0.321209,0.301411,0.938365,1.36732,1.21809,0.890862,0.562354,0.586336,0.459702,0.487473,1.04264,1.06041,0.260232,0.207446,0.999869,0.15963,0.999859,0.959099,0.94303,0.983246,
8698,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.963421,0.267622,0.0141,-0.623861,0.0141031,0.646917,0.0017787,0.00939421,0.0296736,0.97616,-0.215737,0.0238423,0.630279,0.015745,-0.643631,0.00814759,-0.00985406,0.0320513,-0.0195242,-0.999803,-0.00357402,0.162984,0.000575792,0.0022717,0.162967,0.00152396,0.226626,-0.00121065,-0.999999,0.00111049,-0.153035,2.02888e-05,-0.0282285,-0.152988,0.0120045,0.347319,-0.0244666,0.148731,0.988575,-0.259063,0.00400906,-0.0130863,0.00163035,0.261488,0.027027,-0.00118601,-0.15899,0.987279,0.258118,0.00431628,0.00511852,0.00390323,-0.260809,0.0231065,0.327198,0.304919,0.931909,1.36937,1.21262,0.885532,0.554917,0.587634,0.454723,0.490625,1.05896,1.07895,0.268815,0.214616,0.999832,0.153882,0.999723,0.944324,0.926825,0.981469,
8713,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.978094,0.204774,-0.0374024,-0.624918,0.0185076,0.640659,-0.0111714,-0.0155198,0.0185759,0.98138,-0.191711,0.0118484,0.625607,0.0136616,-0.635963,0.00736444,-0.00629358,0.0407524,-0.0155874,-0.999869,-0.00438315,0.163257,0.000626312,-0.00122322,0.163286,0.00255508,0.182581,-0.000806329,-0.999993,-0.00362066,-0.147415,3.45266e-05,-0.0486627,-0.147484,0.0297526,0.313253,-0.0187598,0.164913,0.98613,-0.258101,0.00447639,-0.0157328,0.00553729,0.260506,0.0293725,-0.0173032,-0.2596,0.965561,0.256598,0.00496833,-0.00275144,-0.023174,-0.27203,0.0303712,0.31962,0.3017,0.943934,1.33613,1.21142,0.906659,0.59057,0.59352,0.451337,0.461689,1.005,1.02294,0.205706,0.190933,0.999891,0.212326,0.999999,0.995029,0.977578,0.982462,
7801,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.967311,0.253591,-0.000862807,-0.62261,0.0140023,0.644625,-0.00368517,0.00898229,0.0328358,0.985397,-0.169277,0.0184128,0.631235,0.0135919,-0.640233,0.00116998,-0.00834365,0.070122,-0.018279,-0.999829,0.00277851,0.164206,0.000608341,-0.000606732,0.164241,-0.00152929,0.181542,-0.00221071,-0.999997,-0.0014441,-0.155761,9.08382e-06,-0.0142766,-0.155753,0.0162304,0.391691,-0.0168854,0.144094,0.98942,-0.2616,0.00405363,-0.00882792,0.000807092,0.264129,0.018018,-0.0101469,-0.137157,0.990497,0.262293,0.00372835,-0.00242503,-0.000909017,-0.26496,0.0363165,0.329763,0.310326,0.941059,1.35195,1.2141,0.898031,0.568446,0.57858,0.475178,0.48979,1.01783,1.03075,0.255729,0.167126,0.999871,0.140638,0.999977,0.982485,0.970167,0.987463,
7982,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.843604,0.523745,-0.118424,-0.527359,0.105386,0.624528,-0.000790636,-0.00776243,0,0.918139,-0.358941,0.167873,0.576746,0.118415,-0.621841,0.0089984,-0.015363,0.00292398,-0.0211142,-0.998338,0.0536266,0.15887,0.00258636,-0.00253871,0.158351,-0.0155984,0.158513,0.00388281,-0.999984,-0.00400635,-0.148596,0.000511087,0.0129041,-0.148224,-0.0809685,0.36193,-0.00972942,0.214918,0.976584,-0.260047,0.00450259,-0.0278369,-0.00987809,0.268178,0.00858896,-0.0111653,-0.124964,0.992099,0.259129,0.00535824,0.000856833,0.00864474,-0.260095,0.0208333,0.320935,0.29433,0.917102,1.40598,1.09266,0.777149,0.589514,0.583838,0.473976,0.478446,0.990372,1.00943,0.524154,0.367722,0.999687,0.169917,0.999999,1.00972,0.990656,0.981118,
8026,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.960151,0.279428,0.00543914,-0.626131,0.0131637,0.652202,-0.000429275,0.00702576,0.0357143,0.976659,-0.214744,-0.00474719,0.631707,0.0154406,-0.644763,0.00932638,-0.00194526,0.0219436,-0.0222354,-0.999736,-0.00576767,0.162324,0.00067832,-0.00273866,0.162407,0.00365827,0.17369,-0.000207978,-0.999999,-0.00138047,-0.149754,1.59995e-05,0.0873222,-0.149761,-0.00814777,0.269592,-0.0115718,0.156657,0.987585,-0.259265,0.0034707,-0.00832196,0.00103291,0.262263,0.034749,-0.0136932,-0.13254,0.991083,0.259257,0.00305792,0.00320802,0.00365444,-0.261057,0.0375839,0.325561,0.298679,0.917426,1.37552,1.21735,0.885007,0.569328,0.566462,0.474018,0.479357,0.994966,1.01126,0.279632,0.214543,0.999757,0.144608,0.999998,1.00506,0.988862,0.983884,
8188,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.960505,0.277867,0.0148054,-0.607892,0.0137656,0.632757,-0.000148087,0.0112154,0.0128617,0.977733,-0.209803,-0.00451896,0.614663,0.0145371,-0.626289,0.011139,-0.00404382,0.0358209,-0.0187709,-0.999815,-0.00428649,0.164912,0.000553021,-0.0115898,0.165162,-0.000424855,0.252935,0.00382827,-0.999993,0.000425624,-0.147334,3.41256e-05,-0.0464464,-0.147522,-0.0210703,0.237179,-0.0168649,0.166147,0.985957,-0.259054,0.00470607,-0.0176532,0.005056,0.26159,0.0158103,-0.0107229,-0.128268,0.991682,0.259728,0.00344648,-0.00583699,0.00671998,-0.261101,0.0429958,0.325684,0.298951,0.917918,1.33555,1.17954,0.883187,0.56517,0.57195,0.468556,0.482515,1.012,1.02979,0.274218,0.213547,0.999745,0.147224,0.99998,0.988146,0.971071,0.98272,
8189,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.969665,0.23904,0.0510857,-0.589868,0.024497,0.607861,0.000861211,0.00469797,0.045584,0.976934,-0.213442,0.0064609,0.598832,0.0133079,-0.611391,0.00707912,-0.00487132,0.0362538,-0.0182448,-0.999763,-0.0118803,0.166221,0.00126253,-0.00584,0.166363,0.000268682,0.198285,-0.00255785,-0.999993,-0.00282785,-0.142406,0.000314389,-0.045523,-0.142368,0.027405,0.335689,-0.0215611,0.164497,0.986142,-0.259866,0.00539134,-0.00861508,0.0100683,0.26165,0.0286104,-0.00306087,-0.185705,0.982601,0.257082,0.00719949,0.0191566,0.000716911,-0.261439,0.0154044,0.317711,0.299639,0.943116,1.28721,1.14399,0.888734,0.563107,0.588875,0.451423,0.480682,1.04576,1.06482,0.241835,0.210947,0.999877,0.175125,0.999824,0.956241,0.93913,0.982106,
8294,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.9422,0.334504,-0.0191292,-0.600769,0.0121733,0.644786,-0.0183825,0.0313607,0.0215385,0.988221,-0.152314,-0.0148463,0.621314,0.0124579,-0.629178,-0.0044836,0.0155133,0.0569801,-0.0217599,-0.999758,0.00327939,0.163612,0.000609128,-0.00724842,0.163808,-0.000627885,0.183174,0.000262543,-0.999974,0.00714853,-0.146391,9.96573e-05,0.128378,-0.147,-0.0894424,0.420323,-0.0207596,0.279482,0.959927,-0.256707,0.00410857,0.000648808,-0.074046,0.288996,0.0165361,-0.012404,-0.143755,0.989536,0.259542,0.00399831,-0.000938679,0.00563303,-0.261481,0.030914,0.323375,0.297168,0.918959,1.34145,1.18635,0.884379,0.587696,0.599696,0.447209,0.469291,1.02042,1.04938,0.334318,0.152591,0.999758,0.211754,0.999959,0.979989,0.952947,0.972406,
11222,332,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.984206,0.176879,0.00721772,-0.646498,0.0235317,0.657623,-0.00428736,0.0027795,0.0447761,0.989312,-0.145545,-0.00884659,0.636502,0.0228044,-0.641284,0.0141683,0.00103174,0.00555556,-0.0279937,-0.999599,0.0042671,0.157972,0.000895737,0.00451756,0.157901,-0.00195191,0.12874,0.00122459,-0.999991,0.00416435,-0.141208,2.3053e-05,-0.00591505,-0.141412,-0.0470584,0.28821,-0.00933139,0.25059,0.968048,-0.267765,0.00468515,-0.0083162,-0.0141417,0.280184,0.0673759,-0.00250547,-0.204791,0.978803,0.269463,0.00469692,-0.00582632,0.00476762,-0.274316,0.0679612,0.317295,0.280779,0.884917,1.34634,1.24982,0.928311,0.613684,0.622353,0.465479,0.49062,1.01413,1.05401,0.175678,0.146762,0.999573,0.227717,0.999975,0.98607,0.948757,0.962159,
7821,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.983755,0.179375,0.00711021,-0.655076,0.0185571,0.666618,-0.00441359,0.0111352,0.0818182,0.975804,-0.217579,-0.0215902,0.638835,0.0203241,-0.657378,-0.0102181,-0.0191604,0.0234375,-0.0253966,-0.999677,0.000280201,0.159909,0.000448129,0.00478836,0.159839,0.000333498,0.34176,-0.00111132,-0.999974,0.00704628,-0.148011,3.27177e-05,-0.066925,-0.148207,-0.0378518,0.164875,-0.00327387,0.258388,0.966036,-0.269249,0.00321443,-0.031327,-0.00729016,0.280559,0.116727,-0.0168595,-0.234098,0.972067,0.271107,0.00271458,-0.0309218,-0.0118767,-0.282294,0.116144,0.322984,0.292397,0.905297,1.38067,1.25585,0.909592,0.642371,0.623463,0.477175,0.475612,0.970567,0.996724,0.180472,0.216545,0.999705,0.246276,0.999903,1.03033,1.00329,0.973756,
9056,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.990537,0.13646,0.014676,-0.643263,0.018437,0.651195,-0.0139152,0.00878057,0.146341,0.99173,-0.127898,0.0106283,0.631069,0.0150182,-0.635711,0.00347175,-0.0160032,0.101983,-0.0247,-0.999694,0.000975141,0.16393,0.000654856,-0.0020867,0.164032,0.000211659,0.232195,0.00306645,-0.999992,-0.00244862,-0.144076,2.15156e-05,-0.0488218,-0.14422,-0.00293953,0.195767,-0.00443154,0.184279,0.982864,-0.270597,0.00241142,0.00560983,-0.000840729,0.275498,0.161746,-0.00774887,-0.17538,0.98447,0.269953,0.00335289,-0.0182579,0.00491209,-0.27348,0.13151,0.325071,0.2906,0.893959,1.32407,1.24249,0.93839,0.605145,0.59923,0.486085,0.493141,0.990225,1.01452,0.133436,0.130946,0.999614,0.179831,0.999994,1.00987,0.985691,0.976056,
8872,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.986968,0.160903,-0.00205551,-0.655512,0.0176173,0.665231,-0.00645709,0.00513954,0.0712166,0.988901,-0.148488,0.00503705,0.641144,0.0184609,-0.646736,0.0104455,-0.00700829,0.0828729,-0.0246714,-0.999694,-0.00202761,0.161936,0.000357535,0.00517931,0.161853,0.00253773,0.393379,-9.88226e-05,-0.999991,0.00412731,-0.147693,1.38658e-05,-0.00802815,-0.147905,-0.0512279,0.178571,-0.00613546,0.222447,0.974925,-0.267271,0.00318559,-0.0112607,0.00112032,0.273819,0.156489,-0.009666,-0.190289,0.981681,0.268072,0.00262838,-0.00997119,0.00478633,-0.272245,0.196679,0.325003,0.293917,0.904351,1.35881,1.26245,0.929084,0.611853,0.607086,0.474591,0.483286,0.99221,1.01832,0.161001,0.148392,0.999698,0.206387,0.999994,1.00785,0.982008,0.974358,
10526,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.989427,0.140451,0.0361584,-0.645611,0.0180586,0.653544,-0.0127868,0.0213677,0.134375,0.99193,-0.126785,0.00108153,0.634181,0.0187028,-0.638763,0.004445,-0.00848464,0.1,-0.0229239,-0.999715,-0.0066261,0.163037,0.000533185,-0.00463274,0.163185,0.00071592,0.333013,0.00129771,-0.999977,0.00667707,-0.147149,6.43399e-05,-1.68014e-05,-0.147179,-0.00404278,0.143426,-0.00380912,0.266793,0.963746,-0.268983,0.00308731,-0.0131483,-0.0107489,0.282025,0.0953516,-0.011334,-0.220113,0.975409,0.268197,0.00364379,-0.00335161,0.00246072,-0.274443,0.12201,0.32526,0.294886,0.906616,1.33118,1.24834,0.937768,0.633384,0.622533,0.469795,0.474807,0.982869,1.01067,0.139258,0.128072,0.999707,0.243495,0.999971,1.01743,0.989445,0.972495,
10791,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.990368,0.137992,0.0113834,-0.663138,0.0191649,0.670567,-0.00800782,0.0118191,0.0738462,0.948353,-0.317101,0.00855296,0.626788,0.0212577,-0.665242,-0.0131542,-0.00876287,0.0226131,-0.0221744,-0.999754,0.000198845,0.159734,0.000546706,0.014669,0.159448,0.00114749,0.219397,-0.00526683,-0.999984,-0.00196664,-0.149587,5.47027e-05,-0.0356928,-0.149576,0.0887339,0.215311,-0.010097,0.201233,0.979491,-0.272246,0.00239206,0.00915245,-0.00145023,0.278339,0.132242,-0.00434624,-0.221341,0.975187,0.272179,0.00244142,0.0270345,-0.00711671,-0.280599,0.107011,0.319549,0.298389,0.933782,1.40058,1.2526,0.894346,0.615934,0.627331,0.478639,0.497981,1.0185,1.04041,0.143216,0.312113,0.999857,0.211297,0.999983,0.981834,0.961161,0.978945,
7566,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975708,0.219003,-0.00554378,-0.645792,0.0195612,0.66312,-0.00538305,0.00738585,0.0821918,0.988131,-0.153558,0.00422121,0.649288,0.0243251,-0.659854,-0.0177295,0.00260774,0.0347222,-0.0144124,-0.999892,0.00305486,0.158711,0.000470951,-0.00165133,0.158777,0.00823295,0.23279,0.00667719,-0.999965,0.00500705,-0.160947,7.47537e-05,-0.0106444,-0.16106,-0.0072312,0.237589,-0.0185614,0.148422,0.98875,-0.280365,0.00587887,-0.0230575,-0.0142142,0.285256,0.0655542,-0.00386934,-0.116629,0.993168,0.267535,0.00513844,-0.00263583,-0.00515124,-0.26999,0.0521739,0.332983,0.306395,0.92015,1.37996,1.25954,0.912737,0.586991,0.605089,0.498605,0.522238,1.03083,1.0474,0.212486,0.160154,0.999778,0.132548,0.999889,0.970092,0.954747,0.984182,
8070,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.984911,0.172832,0.00886655,-0.636554,0.0186708,0.646647,-0.00251879,0.0111593,0.0520548,0.996291,-0.077773,0.0368277,0.637989,0.0267372,-0.640596,-0.00646834,-0.00737833,0.0306407,-0.00849945,-0.999914,0.00998204,0.164277,0.000692077,-0.0207147,0.164528,0.00600792,0.227188,0.00438106,-0.999987,0.00248508,-0.158042,5.35336e-05,0.0475962,-0.157841,-0.00230046,0.19171,-0.00549818,0.131914,0.991246,-0.272231,0.00249116,-0.0126867,-0.0114968,0.276094,0.0833333,-0.00459846,-0.111298,0.993776,0.259593,0.00310311,0.0153652,-0.01443,-0.262763,0.0899281,0.330421,0.314426,0.951592,1.32655,1.24555,0.938939,0.574952,0.57446,0.493907,0.497401,0.999144,1.00707,0.168522,0.0821928,0.999917,0.121611,1,1.00086,0.992976,0.992126,
8526,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.980029,0.198631,-0.00946587,-0.631674,0.0175336,0.645508,-0.00444519,0.00621838,0.0864553,0.994653,-0.103157,0.00491903,0.638102,0.0226716,-0.641641,-0.00127711,-0.00477129,0.0265957,-0.0127489,-0.999913,0.00351107,0.161291,0.000725147,-0.00856852,0.161436,0.00615765,0.201305,0.00910795,-0.999912,0.00966112,-0.159304,0.000188956,-0.0454927,-0.161123,-0.143863,0.316384,-0.0230386,0.164929,0.986036,-0.282296,0.00335898,-0.021584,-0.0225064,0.289554,0.0561056,0.000768814,-0.103934,0.994584,0.269343,0.00347505,-0.0106611,-0.00118363,-0.270925,0.0897269,0.334262,0.307125,0.918816,1.33458,1.23767,0.927385,0.585947,0.6149,0.495976,0.530214,1.04941,1.06903,0.189705,0.112213,0.999761,0.134487,0.999709,0.952915,0.935425,0.981646,
9742,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.98083,0.194866,-0.000203642,-0.6481,0.0179442,0.662058,-0.00649097,0.00770583,0.079235,0.99285,-0.118374,0.0153807,0.651153,0.0215547,-0.655823,0.000273014,0.000811122,0.0968586,-0.0111787,-0.999935,0.00227184,0.158638,0.000542288,-0.0025511,0.158686,0.00395188,0.156648,0.000443005,-0.999997,0.00260014,-0.158527,3.26988e-05,-0.0998555,-0.158466,0.04051,0.292,-0.0135407,0.10262,0.994628,-0.284392,0.0028877,0.00211757,-0.00593969,0.28657,0.0917993,-0.00600279,-0.151139,0.988494,0.272603,0.00282971,0.0316036,-0.0284249,-0.27993,0.02746,0.324567,0.30984,0.954626,1.36696,1.2669,0.926805,0.597311,0.607474,0.514474,0.527661,1.01702,1.02563,0.194432,0.118828,0.999933,0.126877,0.999972,0.98327,0.975008,0.991598,
7781,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.99354,0.108641,-0.0327977,-0.644324,0.0148532,0.651001,-0.0290488,-0.0208872,0.0835381,0.997524,-0.0674753,-0.0198079,0.631659,0.0435723,-0.632645,0.00745423,0.00385883,0.0108401,-0.0201606,-0.999793,0.00254037,0.176514,0.000417846,0.0110733,0.176331,0.00130211,0.294176,-0.00110308,-0.999991,0.00398297,-0.162348,6.36752e-05,-0.0146781,-0.162271,0.0155345,0.0871369,0.0116557,0.16355,0.986466,-0.270081,0.0041715,0.00135569,7.49257e-05,0.273758,0.0830368,0.00753525,-0.164255,0.986389,0.270825,0.0031415,0.0153265,-0.000890301,-0.274827,0.15625,0.350713,0.32689,0.932073,1.31022,1.25102,0.954816,0.604755,0.599904,0.488111,0.491383,0.991979,1.0067,0.109796,0.066388,0.999818,0.163909,0.999991,1.00809,0.99334,0.985373,
8896,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.987075,0.160198,-0.00447273,-0.64766,0.0184105,0.657402,-0.00788753,-0.00409915,0.0377358,0.994185,-0.106335,-0.0170271,0.642856,0.0166245,-0.646097,0.00371792,0.00712076,0.0994898,-0.0236554,-0.99972,0.000402888,0.173389,0.00030196,0.00199643,0.17339,-9.70742e-05,0.442843,0.00566638,-0.999974,0.00456335,-0.158542,2.96748e-05,0.0144677,-0.158469,-0.00113124,0.265018,0.00684982,0.165291,0.986221,-0.273482,0.00248329,-0.00735946,0.00718249,0.276151,0.0532044,0.0110231,-0.172045,0.985027,0.272545,0.00320333,0.00387797,0.0051619,-0.275829,0.134684,0.350317,0.313507,0.894924,1.34518,1.25716,0.934572,0.606729,0.609835,0.486893,0.502397,1.00512,1.03184,0.154604,0.111983,0.99957,0.16867,0.999991,0.994906,0.96914,0.974102,
10055,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.995073,0.0991447,-0.000691551,-0.646401,0.017667,0.650474,-0.00875173,0.000379787,0.078125,0.992673,-0.120466,-0.0093634,0.637836,0.0151343,-0.642465,-0.000249327,0.0115214,0.116279,-0.0200071,-0.999794,0.00353204,0.175943,0.000472089,0.0111824,0.175766,0.00271773,0.229367,0.00222484,-0.999993,0.00294574,-0.165142,7.6986e-05,0.00955887,-0.165296,-0.0591057,0.152381,0.00770582,0.181567,0.983348,-0.270792,0.00356633,-0.0184974,-0.00456079,0.276364,0.11236,0.00497688,-0.170924,0.985272,0.271443,0.00315008,-0.00383671,-0.00214118,-0.275852,0.193587,0.354901,0.327035,0.921482,1.32865,1.25326,0.943257,0.61237,0.607628,0.485123,0.490629,0.992256,1.01135,0.0969306,0.12268,0.999753,0.176251,0.999996,1.0078,0.988778,0.981121,
10261,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.99207,0.121104,-0.0336201,-0.648514,0.0176752,0.6528,0.00346525,-0.0140068,0.0959752,0.992904,-0.118849,0.00408173,0.636942,0.0161386,-0.641072,0.00344588,-0.00224234,0.0366492,-0.0195244,-0.999808,-0.00178162,0.175654,0.000314443,0.0104084,0.175476,0.0048024,0.412762,0.0024993,-0.999987,0.00439766,-0.157567,6.23269e-05,0.0418726,-0.157234,0.0523704,0.272388,0.00842706,0.153127,0.988171,-0.269495,0.00250135,-0.0114276,0.00893823,0.271434,0.0960591,0.00489106,-0.142839,0.989734,0.268004,0.00272544,-0.009356,0.00755996,-0.269646,0.105328,0.346862,0.319321,0.920599,1.33324,1.25292,0.93976,0.593528,0.587938,0.489553,0.492536,0.990582,1.00609,0.118691,0.121331,0.999757,0.147988,0.999994,1.00951,0.993944,0.984583,
10778,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.993238,0.116094,0.000662378,-0.651743,0.0155398,0.65717,-0.00841896,-0.00855606,0.0779221,0.984674,-0.174387,-0.00243334,0.637188,0.0167965,-0.646594,0.00278299,0.00784117,0.121359,-0.0188717,-0.999822,0.000708391,0.174338,0.000350083,0.018665,0.174017,0.00118521,0.332079,-0.0036748,-0.999978,0.00558312,-0.165717,3.73082e-05,-0.00920043,-0.165945,-0.0462524,0.207254,0.00904812,0.191932,0.981367,-0.273824,0.00308842,-0.019489,-0.00714293,0.2806,0.128828,0.00993126,-0.16242,0.986672,0.274098,0.00326279,0.000697796,0.00168276,-0.27753,0.191176,0.349399,0.330435,0.945725,1.3519,1.25165,0.925846,0.614969,0.617952,0.489307,0.498889,1.00485,1.01958,0.119744,0.170768,0.999885,0.177196,1,0.995172,0.980793,0.98555,
11136,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.993909,0.110162,-0.00300243,-0.657053,0.0167721,0.661547,-0.00417373,0.00157119,0.0855615,0.985302,-0.17081,0.0021553,0.641727,0.0172341,-0.649919,0.00803687,0.00575898,0.130982,-0.0163369,-0.999865,0.00191229,0.1737,0.000311521,0.0106016,0.173552,0.00105018,0.338276,-0.0081335,-0.999965,0.00201118,-0.165603,5.51468e-05,-0.0321326,-0.165361,-0.00675158,0.2,0.00594303,0.194302,0.980924,-0.273944,0.00321843,-0.00236256,-0.00587434,0.280449,0.148936,0.0107753,-0.206456,0.978396,0.273747,0.00391918,-0.0194669,-0.0113071,-0.281963,0.159529,0.344403,0.334046,0.969927,1.35918,1.26263,0.928964,0.621205,0.632447,0.480794,0.495477,1.0181,1.03054,0.118243,0.162791,0.999966,0.200384,0.999988,0.982224,0.970365,0.987927,
11327,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.994719,0.102634,-0.00104295,-0.662277,0.0300666,0.667115,-0.0129925,-0.0177252,0.0675676,0.987812,-0.155618,-0.003292,0.649478,0.0163522,-0.656163,0.00842174,0.000461916,0.0833333,-0.0199495,-0.999801,3.85367e-05,0.171783,0.000262193,0.00852708,0.171647,-0.000754091,0.492078,-0.000214013,-0.999983,0.00576611,-0.162841,0.00033195,0.0239842,-0.162409,0.0762436,0.232227,0.00475176,0.175784,0.984417,-0.275386,0.00298991,-0.00457062,0.00291569,0.279247,0.113867,0.00919373,-0.19621,0.980519,0.273651,0.00359172,-0.0132605,-0.0175133,-0.282468,0.149177,0.347021,0.321852,0.92747,1.36575,1.27811,0.935832,0.617364,0.623721,0.486154,0.501628,1.0103,1.03183,0.102847,0.155407,0.999805,0.185988,0.99999,0.989808,0.969152,0.979131,
8782,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.799924,0.600099,0.00146473,-0.496406,0.00976573,0.620884,-0.000431693,0.00317562,0.274752,0.989419,-0.145056,0.00304418,0.607126,0.0194694,-0.61202,0.010907,0.000116886,0.204482,-0.0209321,-0.999739,0.00919588,0.163497,0.000141457,-0.0356762,0.16428,-0.000701886,0.45627,0.00327645,-0.999991,0.00257165,-0.149093,2.84079e-05,-0.0113216,-0.149124,0.00297034,0.171821,0.000610934,0.146137,0.989264,-0.269378,0.00262494,0.0116634,-0.00539826,0.273092,0.181818,0.00376598,-0.15241,0.98831,0.26593,0.00211855,-0.00972902,-0.00284209,-0.269476,0.239247,0.326886,0.300388,0.918937,1.36642,1.09391,0.800562,0.585003,0.58802,0.486434,0.496875,1.00516,1.02147,0.597476,0.148297,0.999707,0.149272,0.999995,0.994869,0.978986,0.984035,
10075,24,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.885711,0.463474,0.0265924,-0.534947,0.0299689,0.606151,-0.00423267,0.0012766,0.0186667,0.988248,-0.152627,0.00843578,0.605826,0.0128304,-0.612798,0.00101808,-0.00871996,0.123209,-0.0225568,-0.999739,-0.00349833,0.159944,0.000299524,-0.02243,0.160501,-0.00272534,0.340471,0.00419021,-0.999991,-0.000866899,-0.14959,1.72265e-05,-0.0101293,-0.149643,0.00958576,0.215247,-0.0115642,0.139239,0.990191,-0.260659,0.00276938,-0.0129795,0.0031233,0.26265,0.188999,-0.00567714,-0.211887,0.977278,0.263931,0.0026491,0.00249119,-0.028719,-0.276279,0.0416667,0.325263,0.295477,0.908423,1.31733,1.11286,0.844781,0.583948,0.589835,0.467879,0.483491,1.01008,1.03337,0.459922,0.156772,0.999642,0.175575,0.999983,0.990019,0.967708,0.977464,
8202,355,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.949913,0.310786,-0.0328157,-0.596275,0.0461113,0.628074,-0.000853962,0.00230751,0.0251397,0.982159,-0.157044,0.103446,0.611171,0.0878994,-0.619706,0.0125286,-0.00534819,0.00519481,-0.0202596,-0.999676,0.0154181,0.169749,0.00145433,-0.00799725,0.169997,0.0019986,0.365805,0.0049248,-0.99998,-0.00401666,-0.139124,0.000547314,0.0313519,-0.138809,-0.0407945,0.242647,-0.0106485,0.20351,0.979015,-0.273114,0.0047237,-0.0274897,0.00667823,0.277281,0.0725707,0.00157955,-0.185505,0.982642,0.269097,0.0048972,-0.0274541,0.0106946,-0.271787,0.0715182,0.323804,0.294472,0.909415,1.31757,1.16922,0.887407,0.604319,0.61562,0.475563,0.497541,1.0187,1.04622,0.306269,0.162753,0.999683,0.194505,0.999922,0.981642,0.955826,0.973701,
