id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,TFW,TBW,DFW,DBW,TWL,TWR,DWL,DWR,WFL,WFR,WBL,WBR,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
1975,105,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.920253,-0.39127,0.006472,0.57813,0.0224595,0.625802,0.00554248,-0.0100371,0.0202247,0.986955,-0.159172,-0.0241697,0.609564,0.00771435,-0.610357,0.043656,0.00911213,0.148058,-0.0503768,-0.99873,0.000239378,0.219564,0.000365685,-0.0185114,0.220775,-0.00524785,0.215548,0.0224471,0.999748,0.00039485,0.153094,5.18944e-05,0.128444,-0.156004,-0.0325445,0.25641,-0.0293185,-0.19842,-0.979679,0.258308,0.00169487,0.00433282,0.0263731,0.258195,0.229508,-0.00550469,-0.192624,0.981257,0.270714,0.00204794,0.000662769,0.0227514,-0.271415,0.156493,-0.38904,-0.357585,0.919147,1.3403,1.12536,0.839629,0.61764,0.581984,0.460775,0.443419,0.942272,0.962334,0.61764,0.581984,0.460775,0.443419,1.34561,1.33524,1.12933,1.12146,0.400354,0.400642,0.398267,0.398683,0.411837,0.137018,0.999609,0.195566,0.999369,1.06127,1.03914,0.979153,
1976,105,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.91886,-0.394365,0.0131112,0.577803,0.0221158,0.625148,0.0080145,-0.016651,0.0180995,0.987899,-0.152712,-0.027094,0.610087,0.00856405,-0.611492,0.0386971,0.00314772,0.123515,-0.0467759,-0.998899,-0.00362148,0.218132,0.000394857,-0.0181486,0.219246,-0.00649167,0.205575,0.013812,0.99989,0.00533509,0.155764,6.31683e-05,0.0230494,-0.156103,0.000657903,0.144,-0.0283091,-0.185648,-0.982208,0.257901,0.00164319,0.00266111,0.0231352,0.258124,0.221348,-0.00544296,-0.195302,0.980728,0.270313,0.00190377,-0.00366774,0.0221375,-0.271237,0.153252,-0.393247,-0.356072,0.905468,1.34006,1.12676,0.84083,0.617258,0.578299,0.46284,0.444548,0.936883,0.960478,0.617258,0.578299,0.46284,0.444548,1.34335,1.33705,1.12928,1.12432,0.404467,0.404631,0.395045,0.395965,0.407054,0.139103,0.999456,0.190516,0.99941,1.06737,1.04115,0.975434,
1977,101,2,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.974819,-0.192254,-0.112986,0.616344,0.0088639,0.617192,0.0281703,0.0821131,0.149007,0.893588,-0.44112,0.0831425,0.562576,0.00873172,-0.616801,0.0108234,-0.0798031,0.0547945,0.038316,-0.999237,-0.00754719,0.181115,0.000107798,0.00580789,0.181508,-0.00423855,0.511137,-0.00826744,0.999945,0.00651209,0.134616,2.03959e-05,-0.0414342,-0.135061,0.0146748,0.370115,0.122649,-0.134271,-0.983325,0.243247,0.00129411,-0.0169691,0.0161994,0.243043,0.53562,-0.169777,-0.147931,0.974316,0.247712,0.00149082,0.0405145,0.0185614,-0.244364,0.15493,-0.299631,-0.333281,1.1123,1.35054,1.13797,0.842599,0.570405,0.501734,0.477314,0.409952,0.87961,0.858872,0.570405,0.501734,0.477314,0.409952,1.35717,1.34478,1.14316,1.13376,0.34056,0.336312,0.342843,0.341616,0.185375,0.450051,0.999548,0.142705,0.998827,1.13687,1.16432,1.02415,
1978,101,2,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.884075,-0.455861,-0.102962,0.557004,0.0085753,0.609251,0.0225546,0.0786551,0.0554017,0.977617,-0.168853,0.125513,0.62899,0.00680174,-0.627287,0.0252354,-0.0914898,0.213816,-0.0181486,-0.999399,-0.0295183,0.188218,0.000112567,-0.0190496,0.188537,0.00474624,0.563095,-0.0142006,0.99945,0.0299697,0.129087,1.32763e-05,-0.0324302,-0.130034,0.0138474,0.453846,0.173311,-0.113682,-0.978284,0.246661,0.00157243,-0.0477376,0.0185111,0.241528,0.118252,-0.121319,-0.177139,0.97668,0.247355,0.000610199,-0.00321403,0.0339343,-0.247506,0.584757,-0.336615,-0.300231,0.891913,1.35044,1.13995,0.844137,0.505176,0.571877,0.408975,0.475916,1.13203,1.16368,0.505176,0.571877,0.408975,0.475916,1.34081,1.36087,1.13262,1.14826,0.344664,0.346335,0.336912,0.34101,0.445624,0.184181,0.999476,0.147017,0.998661,0.883366,0.859342,0.972805,
1979,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.965137,-0.261566,-0.00969644,0.623568,0.0165349,0.645873,0.000241636,0.0154534,0.0326975,0.996293,-0.0846864,0.015103,0.63747,0.019642,-0.640144,-0.00298468,0.00320009,0.106218,-0.0202522,-0.999765,0.00767886,0.163231,0.000276877,-0.0163782,0.163633,0.00421406,0.267701,-0.0129577,0.999914,-0.00217002,0.164756,2.01781e-05,-0.0143739,-0.16489,0.0304795,0.185676,0.00984703,-0.150987,-0.988487,0.284536,0.00258965,-0.0189962,-0.00060926,0.287754,0.141975,-0.0113597,-0.154856,0.987872,0.270821,0.0031566,-0.0118967,-0.00463102,-0.275009,0.0853365,-0.348766,-0.30799,0.883085,1.34293,1.23022,0.916065,0.616599,0.609134,0.508505,0.514291,0.987894,1.01138,0.616599,0.609134,0.508505,0.514291,1.34159,1.34429,1.22964,1.2308,0.353233,0.35594,0.320123,0.322931,0.249049,0.0976001,0.999449,0.152929,0.999999,1.01225,0.988751,0.976781,
1980,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.962314,-0.271783,-0.00924085,0.623349,0.0164758,0.647419,0.000588253,0.0182176,0.0380435,0.997761,-0.0661294,0.00997969,0.639894,0.0184163,-0.641741,-0.0055174,0.00453743,0.110256,-0.0193303,-0.999781,0.00803579,0.163102,0.000279688,-0.0175246,0.163516,0.00490222,0.268151,-0.016807,0.999856,-0.00246272,0.165135,2.24519e-05,0.0288676,-0.164574,0.0404491,0.278592,0.0103616,-0.15337,-0.988114,0.284241,0.00259571,-0.0232565,-0.00116818,0.287598,0.153563,-0.0136676,-0.152013,0.988284,0.27138,0.00306619,-0.0107903,-0.00579769,-0.275638,0.0966184,-0.350997,-0.306467,0.873132,1.34425,1.23484,0.918611,0.618829,0.607343,0.510168,0.513378,0.981438,1.00629,0.618829,0.607343,0.510168,0.513378,1.3444,1.34413,1.23548,1.23421,0.354942,0.357812,0.318893,0.322018,0.255582,0.0828936,0.999347,0.152702,0.999994,1.01891,0.993748,0.975302,
1981,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.9453,-0.326186,0.0032188,0.615222,0.0182896,0.647802,0.00877499,0.00240226,0.0331325,0.988772,-0.149224,0.00783769,0.630569,0.0248299,-0.633958,0.0247863,-0.00382155,0.0291545,-0.0248949,-0.999659,0.00782495,0.173446,0.000491076,-0.00263652,0.173561,-0.00132586,0.196954,0.00371053,0.99999,-0.00258062,0.135423,3.40849e-05,0.0426299,-0.135574,0.00333768,0.36911,0.0100248,-0.154957,-0.98787,0.258476,0.00450944,-0.00461294,0.0174025,0.258873,0.0258732,-0.00170663,-0.150304,0.988638,0.257745,0.00425838,-0.00661342,0.0155494,-0.258355,0.0241423,-0.321818,-0.296312,0.920745,1.35627,1.2057,0.888984,0.557887,0.570876,0.458953,0.478368,1.02328,1.0423,0.557887,0.570876,0.458953,0.478368,1.35342,1.35914,1.20397,1.20751,0.32776,0.330287,0.315796,0.318709,0.329693,0.145559,0.999776,0.152635,0.999965,0.977247,0.959415,0.981753,
1982,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.946645,-0.322275,0.00142223,0.616491,0.0192172,0.648097,0.00924255,0.00409824,0.0214724,0.988246,-0.152863,0.00190942,0.630516,0.024163,-0.63396,0.0261738,-0.00372277,0.0537313,-0.0253398,-0.999589,0.0134192,0.173984,0.000503107,0.000542256,0.17398,-0.00460018,0.191011,0.00264942,0.999956,-0.00902156,0.134828,4.2245e-05,0.0468523,-0.135128,-0.0187553,0.39403,0.0116079,-0.161633,-0.986783,0.257874,0.00463863,-0.0133569,0.0180646,0.258212,0.0422535,6.16479e-05,-0.145584,0.989346,0.258575,0.00415387,-0.0133002,0.0158892,-0.25902,0.0170157,-0.322669,-0.295329,0.915269,1.35639,1.20624,0.889304,0.556271,0.573402,0.456582,0.480309,1.0308,1.05197,0.556271,0.573402,0.456582,0.480309,1.35667,1.35617,1.20701,1.20559,0.329217,0.331102,0.314536,0.316879,0.324782,0.150244,0.999742,0.153619,0.99993,0.970123,0.950599,0.979875,
1983,357,0,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.817234,-0.576301,-0.00247065,0.51172,0.016243,0.624032,0.00300561,0.00299818,0.0982368,0.991126,-0.13283,-0.00507569,0.58785,0.0471976,-0.588556,0.0343084,-0.00789133,0.0350404,-0.0438831,-0.999036,-0.000875594,0.181887,0.000168107,-0.0145949,0.182706,-0.00209355,0.472826,0.00757516,0.999971,-0.000488399,0.130175,4.04924e-05,0.0356446,-0.130443,0.0122461,0.395349,0.0306072,-0.12549,-0.991623,0.257965,0.00622103,-0.0196927,0.0189961,0.257133,0.257813,0.00512773,-0.15222,0.988333,0.26488,0.00587607,-0.00767737,0.0132038,-0.265933,0.240554,-0.332796,-0.293554,0.882084,1.33196,1.08022,0.811,0.541434,0.592214,0.449741,0.501902,1.09379,1.11598,0.541434,0.592214,0.449741,0.501902,1.33429,1.33012,1.08196,1.07911,0.339704,0.337503,0.364636,0.363286,0.582476,0.12532,0.99934,0.138885,0.99935,0.914253,0.896074,0.980117,
1984,357,0,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.820579,-0.571532,0.000635314,0.512503,0.0163954,0.617882,0.00959315,0.0024935,0.0902256,0.991875,-0.12716,-0.00384931,0.586792,0.0481449,-0.587595,0.0315011,-0.00900098,0.0459459,-0.0442105,-0.998771,0.0223833,0.184405,0.000161965,-0.00989995,0.184928,-0.0063289,0.480263,0.00796245,0.99965,-0.0252469,0.127756,5.08035e-05,0.0824208,-0.128928,-0.0186342,0.404762,0.0283704,-0.141721,-0.9895,0.257122,0.00588234,-0.007377,0.0290165,0.255483,0.246053,0.00281239,-0.128752,0.991673,0.265691,0.00621361,-0.01253,0.00943929,-0.266661,0.263566,-0.332856,-0.293752,0.882518,1.32507,1.07768,0.813302,0.542436,0.586846,0.45291,0.499678,1.08187,1.10326,0.542436,0.586846,0.45291,0.499678,1.33186,1.31865,1.083,1.07287,0.33995,0.336636,0.36411,0.361136,0.57805,0.119256,0.999342,0.135245,0.999504,0.924324,0.906404,0.980613,
1985,328,0,4,1,0,0,1,0,0,0,0,0,0,0,0,-0.892304,-0.451257,0.0126837,0.497733,0.0170336,0.555364,0.00483858,0.000309509,0.0539419,0.990106,-0.140231,-0.00506366,0.544397,0.00930151,-0.5462,0.025394,0.00788207,0.300448,-0.0437388,-0.999043,0.00029641,0.202555,0.000119479,-0.0304797,0.204086,0.00735205,0.522596,0.00846015,0.999919,0.00950767,0.16748,1.50357e-05,0.0878742,-0.168938,0.073684,0.321608,-0.0108553,-0.113587,-0.993469,0.287481,0.00242504,-0.00805909,0.0133209,0.287936,0.490247,0.00358471,-0.120573,0.992698,0.274924,0.00231494,-0.0075949,0.012458,-0.275406,0.480418,-0.388608,-0.353802,0.910436,1.21821,0.984454,0.808118,0.608877,0.602415,0.51694,0.51991,0.989387,1.00574,0.608877,0.602415,0.51694,0.51991,1.21358,1.22284,0.98205,0.98686,0.391903,0.397553,0.397124,0.403486,0.458827,0.131851,0.999377,0.117082,0.999973,1.01073,0.994288,0.983736,
1986,580,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.982949,-0.183794,-0.00561192,0.644993,0.0271716,0.65601,0.000752548,0.005409,0.0453074,0.992652,-0.12067,0.00903246,0.638264,0.0244418,-0.641325,0.0135893,-0.00131068,0.0264706,-0.0238769,-0.999435,0.0236456,0.165918,0.000441646,7.81592e-05,0.165907,-0.00434767,0.317308,0.00780966,0.999831,-0.0166441,0.135385,6.16584e-05,0.00411918,-0.135717,-0.0166312,0.375328,0.00107553,-0.15974,-0.987159,0.266409,0.00477933,0.000281972,0.0194625,0.266725,0.0141935,-0.00713836,-0.131142,0.991338,0.267635,0.00518033,-0.00279807,0.00829653,-0.268896,0.0144547,-0.311309,-0.29127,0.93563,1.34133,1.24928,0.931379,0.582128,0.576989,0.490461,0.491573,0.991172,1.00227,0.582128,0.576989,0.490461,0.491573,1.34183,1.34083,1.25026,1.24831,0.314968,0.318339,0.298131,0.301495,0.191469,0.112918,0.999871,0.145457,0.999981,1.00891,0.997738,0.98893,
1987,580,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.985384,-0.17009,-0.00932158,0.647274,0.0267362,0.656906,-0.000475202,0.0053578,0.039604,0.993865,-0.110596,-0.00103407,0.64023,0.0246678,-0.642465,0.0153963,0.00345638,0.0296736,-0.0238097,-0.999711,0.00340626,0.16876,0.000439596,-0.000640707,0.168823,-0.000591494,0.316297,0.00518197,0.999986,0.00140209,0.136683,1.23211e-05,0.0408731,-0.136911,0.00991262,0.52907,0.0010626,-0.144016,-0.989575,0.266437,0.00489762,-0.00328848,0.0137557,0.267238,0.0201511,-0.00720203,-0.136631,0.990596,0.266047,0.00480665,0.00208722,0.0120345,-0.266898,0.0338101,-0.317098,-0.293756,0.926387,1.34009,1.25442,0.936074,0.579682,0.573349,0.489623,0.490314,0.989074,1.00141,0.579682,0.573349,0.489623,0.490314,1.343,1.33718,1.25724,1.2516,0.320647,0.32344,0.299818,0.30268,0.175202,0.105444,0.999826,0.140324,0.999981,1.01105,0.998591,0.98768,
1988,543,2,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.892127,-0.449,0.0500845,0.573517,0.0076582,0.645003,-0.00660006,-0.0210759,0.140449,0.989553,-0.142757,-0.0201512,0.64066,0.0077419,-0.646688,0.00559038,-0.0034728,0.361404,-0.03093,-0.99948,-0.00913105,0.158389,0.000133914,-0.00280453,0.158512,0.00500397,0.584416,-0.000352576,0.999992,0.00390256,0.151537,2.51286e-05,0.0081517,-0.1516,0.0165976,0.396739,0.0162004,-0.161208,-0.986787,0.249807,0.0038257,-0.0145204,-0.000570425,0.253007,0.0220207,0.0409285,-0.16641,0.985207,0.253764,0.0010988,-0.0274383,-0.00114035,-0.256627,0.358289,-0.32943,-0.292162,0.886871,1.38767,1.19384,0.860315,0.522349,0.603191,0.41565,0.497622,1.15477,1.19721,0.522349,0.603191,0.41565,0.497622,1.37643,1.40008,1.18364,1.20542,0.338333,0.335884,0.332071,0.33031,0.449249,0.143135,0.999511,0.16389,0.998322,0.865975,0.835272,0.964545,
1989,543,2,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.893155,-0.448158,0.0377921,0.573857,0.00791824,0.645829,-0.00810404,-0.0175399,0.13587,0.988718,-0.147761,-0.0245522,0.640536,0.00743104,-0.646942,0.00694486,-0.00544185,0.340206,-0.0306459,-0.9995,-0.00775665,0.158676,0.000145414,0.00393399,0.158618,0.00209221,0.595676,-0.00117502,0.999988,0.00474765,0.15122,2.13385e-05,-0.02096,-0.151322,0.0160148,0.432432,0.0148578,-0.163707,-0.986397,0.249311,0.00345405,-0.0121417,-0.000942488,0.252723,0.0130208,0.0397402,-0.164796,0.985527,0.252698,0.0011618,-0.0248398,0.00153207,-0.255152,0.342742,-0.329727,-0.291812,0.885009,1.388,1.19302,0.859525,0.522682,0.599249,0.415539,0.493987,1.14649,1.18879,0.522682,0.599249,0.415539,0.493987,1.38194,1.39511,1.18745,1.19987,0.338393,0.337065,0.330782,0.330167,0.447427,0.148967,0.999494,0.164324,0.998468,0.872229,0.841194,0.964419,
1990,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.983223,-0.182392,0.00237059,0.654121,0.0156079,0.665993,-0.00365831,0.0130349,0.0914634,0.99084,-0.133989,0.0168126,0.65153,0.0150527,-0.658663,-0.0080885,0.00094241,0.148459,-0.0140548,-0.999892,0.00436447,0.160228,0.000579365,0.0015403,0.160258,0.00777772,0.244762,-0.0105159,0.999931,-0.00524295,0.153868,1.12849e-05,-0.0429711,-0.154423,-0.0176262,0.431579,0.00873238,-0.192534,-0.981251,0.277479,0.00209536,-0.0103063,0.00487781,0.281732,0.104938,-0.00947114,-0.173653,0.984761,0.265605,0.00228014,-0.0149785,-0.00363217,-0.270499,0.117876,-0.329698,-0.298436,0.905179,1.37198,1.27207,0.927178,0.612937,0.606571,0.489905,0.495649,0.989615,1.01173,0.612937,0.606571,0.489905,0.495649,1.36659,1.37738,1.26765,1.27651,0.338612,0.339048,0.307881,0.308107,0.172042,0.144422,0.999698,0.183108,1,1.01049,0.98841,0.978145,
1991,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.986654,-0.162787,-0.00373082,0.651524,0.0171461,0.661664,-0.00838666,0.0147149,0.143293,0.990899,-0.13406,0.0120887,0.64724,0.0152881,-0.65447,-0.0095235,-0.000191327,0.124654,-0.0137563,-0.999902,0.00261963,0.160507,0.000606408,-0.00347222,0.160592,0.00807028,0.23445,-0.0106425,0.999925,-0.00598663,0.15429,1.51852e-05,0.0486588,-0.154053,-0.0449153,0.346863,0.0107511,-0.18713,-0.982276,0.277099,0.00235272,-0.0198225,0.00259914,0.281386,0.108508,-0.0101006,-0.174664,0.984576,0.265907,0.00222273,-0.00978995,-0.0010058,-0.270351,0.13577,-0.330186,-0.299263,0.906346,1.35971,1.26571,0.930868,0.611073,0.606661,0.489458,0.496728,0.992781,1.01485,0.611073,0.606661,0.489458,0.496728,1.35769,1.36173,1.26383,1.2676,0.33993,0.338453,0.308502,0.306982,0.152278,0.144609,0.999702,0.180911,1,1.00727,0.985364,0.97825,
1992,253,2,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.816907,-0.563794,-0.121652,0.534029,0.0032171,0.635714,0.00571077,0.0944553,0.0682493,0.978199,-0.165135,0.125925,0.64226,0.00381632,-0.637972,0.0416707,-0.089854,0.306897,-0.043318,-0.998742,-0.0252532,0.177664,8.94534e-05,-0.0101749,0.178304,0.000980617,0.670236,0.00477651,0.999749,0.0218848,0.130026,2.60875e-05,0.01467,-0.129836,-0.0133932,0.321716,0.172514,-0.0887146,-0.981004,0.257736,0.00253262,-0.0548545,0.0144772,0.251771,0.184896,-0.128381,-0.137224,0.982185,0.259574,0.00235229,0.0192206,0.0258822,-0.258154,0.240372,-0.331717,-0.286906,0.864913,1.41175,1.16046,0.821997,0.519593,0.584416,0.446664,0.510076,1.12476,1.14197,0.519593,0.584416,0.446664,0.510076,1.41201,1.41223,1.16111,1.16066,0.337758,0.33804,0.350379,0.352085,0.571939,0.161747,0.999256,0.114251,0.999028,0.889081,0.875682,0.98493,
1993,253,2,2,2,0,0,2,0,0,0,0,0,0,0,0,-0.821968,-0.556999,-0.118835,0.534501,0.00298153,0.634539,0.00401817,0.089976,0.0623145,0.976389,-0.173974,0.128055,0.638519,0.00351417,-0.633954,0.0445496,-0.0920156,0.27931,-0.0467738,-0.998541,-0.0269821,0.179603,8.67633e-05,-0.00804063,0.180194,0.00177018,0.675764,0.00875404,0.999645,0.0251737,0.127595,1.92288e-05,0.0298589,-0.127901,-4.41443e-05,0.332418,0.172718,-0.0947588,-0.980403,0.257445,0.00252052,-0.0584023,0.0153222,0.250822,0.180978,-0.127728,-0.13829,0.982121,0.260132,0.00214868,0.0136384,0.0278666,-0.25917,0.255007,-0.330583,-0.286883,0.867808,1.40507,1.15404,0.82134,0.519167,0.586667,0.444348,0.509959,1.13002,1.14766,0.519167,0.586667,0.444348,0.509959,1.40282,1.40812,1.15281,1.1562,0.336401,0.337797,0.348874,0.351966,0.568201,0.16679,0.999276,0.117846,0.998985,0.884944,0.871341,0.984629,
1994,163,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.762891,-0.646498,0.00607626,0.475261,0.00471063,0.611828,0.0132407,0.00931323,0.314286,0.99657,-0.0825713,-0.00549717,0.624329,0.0236676,-0.626659,-0.00254096,0.00532679,0.0428954,-0.00522589,-0.999852,0.0163861,0.164353,0.00109028,-0.0496669,0.164702,0.00400794,0.128486,-0.021803,0.999632,-0.0161579,0.144188,1.46408e-05,0.0634025,-0.143054,-0.0120874,0.358065,0.0161777,-0.14178,-0.989766,0.279888,0.00238767,-0.0302086,0.00425507,0.281679,0.085906,-0.00479541,-0.112623,0.993626,0.269526,0.0025615,-0.0152312,3.9963e-05,-0.271323,0.131124,-0.325062,-0.295377,0.90868,1.37158,1.09847,0.800881,0.587248,0.595227,0.503989,0.517992,1.01359,1.02778,0.587248,0.595227,0.503989,0.517992,1.37524,1.36794,1.1017,1.0953,0.329598,0.329366,0.381984,0.382408,0.629721,0.104284,0.999635,0.127225,0.999934,0.986595,0.972967,0.986187,
1995,163,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.753979,-0.656857,0.00739142,0.472511,0.00501771,0.615232,0.0132691,0.0103874,0.335731,0.997784,-0.0661665,0.0069426,0.627375,0.0227277,-0.628993,-0.00324676,0.00146982,0.0939948,-0.000947186,-0.999888,0.0149691,0.165257,0.00108311,-0.0548043,0.165422,0.006273,0.110236,-0.0269544,0.999507,-0.0161146,0.144294,1.21596e-05,0.0651628,-0.143082,-0.029463,0.34,0.0200505,-0.13217,-0.991024,0.282064,0.0025628,-0.0340554,0.00657441,0.283053,0.0853659,-0.00338922,-0.109729,0.993956,0.270495,0.00297151,-0.0274826,-0.00220146,-0.272477,0.0972222,-0.326728,-0.295999,0.905949,1.3752,1.1009,0.800534,0.585333,0.599364,0.505892,0.524625,1.02397,1.03703,0.585333,0.599364,0.505892,0.524625,1.37465,1.37579,1.10017,1.10171,0.331007,0.330101,0.385832,0.385215,0.63631,0.0930428,0.999611,0.120969,0.999858,0.97659,0.964292,0.987408,
1996,135,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.985141,-0.170128,-0.0235448,0.588585,0.0123815,0.601997,-0.0283066,0.0148353,0.288503,0.99766,-0.0579838,0.0362274,0.57612,0.0130494,-0.578132,-0.0243243,-0.0207125,0.213187,-0.0186556,-0.999795,-0.00791197,0.183649,0.000511417,-0.0062606,0.183799,0.000592796,0.284304,-0.00327692,0.999993,0.00190827,0.226355,2.30373e-05,-0.00716949,-0.226394,0.00722762,0.219512,0.0327622,-0.099135,-0.994534,0.277353,0.00246573,0.00397847,-0.0315454,0.282153,0.521253,-0.0359671,-0.101042,0.994232,0.276585,0.0023675,0.0114295,-0.0284112,-0.280663,0.532438,-0.422559,-0.397479,0.940647,1.22641,1.13348,0.924223,0.604564,0.599846,0.519465,0.520156,0.992197,1.00133,0.604564,0.599846,0.519465,0.520156,1.22255,1.23028,1.12981,1.13715,0.426794,0.424177,0.406448,0.403757,0.166945,0.061293,0.999759,0.100148,0.999995,1.00786,0.998672,0.990879,
1997,134,0,4,1,0,0,1,0,0,0,0,0,0,0,0,-0.907284,-0.420516,0.00113897,0.523928,0.0172259,0.571933,0.0119602,0.00630501,0.0675676,0.980792,-0.195052,-0.00115951,0.556702,0.0124489,-0.554362,0.066511,0.0126291,0.229651,-0.0666495,-0.997758,-0.00608558,0.205203,0.000168241,-0.00663609,0.206067,0.00649054,0.521073,0.0364768,0.999221,0.0150768,0.114413,1.99118e-05,0.0988555,-0.11754,-0.0378139,0.286957,-0.0140649,-0.148579,-0.988801,0.263951,0.00190556,-0.00699885,0.0386956,0.261225,0.462197,-0.00152118,-0.16075,0.986994,0.250366,0.00220604,-0.00704856,0.0419254,-0.246848,0.347202,-0.335755,-0.304897,0.908094,1.22839,1.01966,0.830076,0.559067,0.553692,0.453542,0.458761,0.990387,1.01151,0.559067,0.553692,0.453542,0.458761,1.22555,1.23124,1.0187,1.02062,0.341542,0.346813,0.342603,0.348091,0.453335,0.159142,0.999544,0.154669,0.999876,1.00971,0.988623,0.979119,
1998,131,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.975322,-0.22074,0.00460758,0.632672,0.0047636,0.643499,0.0227978,-0.00444535,0.0902256,0.985847,-0.167341,0.0101004,0.623712,0.00734346,-0.629198,0.0210344,0.0100337,0.0434783,-0.0144187,-0.999896,-4.84019e-05,0.168974,0.000387212,-0.00196128,0.16902,0.00396103,0.425721,-0.00972803,0.999949,0.00286838,0.122271,1.74072e-05,-0.110094,-0.123306,-0.0145468,0.465863,4.19651e-05,-0.188779,-0.98202,0.255308,0.000766165,-0.00176748,0.024259,0.255319,0.0746479,-0.00823352,-0.175765,0.984398,0.249958,0.000787175,0.00289528,0.0297487,-0.248584,0.0516499,-0.3058,-0.276477,0.904109,1.3295,1.21509,0.913948,0.567071,0.551231,0.453038,0.449435,0.972067,0.992046,0.567071,0.551231,0.453038,0.449435,1.32503,1.33401,1.21171,1.21847,0.314578,0.317234,0.286206,0.288634,0.211243,0.176933,0.999708,0.182271,0.999965,1.02874,1.00802,0.97986,
1999,121,2,2,1,0,0,1,0,0,0,0,0,0,0,0,-0.896226,-0.442196,-0.0352276,0.516442,0.00774269,0.579082,-0.00673636,0.0122641,0.133144,0.989134,-0.144387,0.0276789,0.568872,0.00803162,-0.573663,0.0114317,0.00752468,0.262626,-0.0365426,-0.999291,0.00907362,0.166041,0.000175713,-0.00438765,0.166338,0.00208186,0.548628,-0.000762753,0.99999,0.00436656,0.14504,1.12578e-05,-0.0403794,-0.144957,-0.026324,0.454148,0.035603,-0.146928,-0.988506,0.256936,0.00155052,-0.0201969,0.00870886,0.257902,0.398529,0.0313096,-0.197824,0.979737,0.250593,0.00482746,-0.0134852,0.00523609,-0.254287,0.0183616,-0.33173,-0.292501,0.881743,1.24386,1.05185,0.845636,0.526296,0.610697,0.413408,0.498697,1.16037,1.20631,0.526296,0.610697,0.413408,0.498697,1.24829,1.24085,1.05832,1.0471,0.338007,0.342092,0.328709,0.333291,0.441787,0.145197,0.999304,0.172489,0.997693,0.861794,0.828976,0.961918,
2000,328,0,4,1,0,0,1,0,0,0,0,0,0,0,0,-0.897071,-0.441869,0.00390749,0.499172,0.0172189,0.55544,0.00207285,0.00319263,0.0607375,0.988383,-0.151761,-0.00826256,0.542248,0.00934361,-0.544561,0.0258528,0.0108932,0.331096,-0.0413796,-0.999143,0.000480592,0.203293,0.000118764,-0.0272218,0.204597,0.00513443,0.560142,0.00699787,0.999964,0.00473461,0.167386,1.67181e-05,0.0834969,-0.167884,-0.0194759,0.38835,-0.00860008,-0.110355,-0.993855,0.287113,0.00236732,-0.00802407,0.0128891,0.287526,0.491569,0.00719525,-0.122077,0.992495,0.274424,0.00232341,-0.0063808,0.00760062,-0.275519,0.519789,-0.388597,-0.354836,0.913121,1.21481,0.980628,0.807227,0.604411,0.604685,0.513491,0.521617,1.00045,1.01583,0.604411,0.604685,0.513491,0.521617,1.21509,1.21453,0.981726,0.979547,0.394125,0.396603,0.397664,0.40051,0.44814,0.144846,0.999409,0.116222,0.999999,0.999547,0.984421,0.984868,
