id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,TFW,TBW,DFW,DBW,TWL,TWR,DWL,DWR,WFL,WFR,WBL,WBR,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
1750,16,0,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.883889,-0.467644,0.0071037,0.5797,0.0150277,0.658273,-0.0045147,0.00402466,0.045977,0.992781,-0.119881,-0.0037595,0.611982,0.0138603,-0.615136,0.0106829,0.00142226,0.205797,-0.0316862,-0.999493,0.00320192,0.170641,0.000310586,-0.0126095,0.171141,0.00422837,0.230355,-0.00144052,0.999994,0.00322311,0.152869,1.68054e-05,0.110986,-0.15267,-0.0123236,0.297386,0.0064256,-0.154686,-0.987943,0.258333,0.00175631,-0.0100701,0.00182205,0.261135,0.396907,-0.0124299,-0.160378,0.986977,0.24985,0.00171906,0.0151811,0.00181083,-0.252661,0.37963,-0.343261,-0.304595,0.887358,1.37135,1.16942,0.852753,0.567584,0.558673,0.457799,0.462508,0.9843,1.01029,0.567584,0.558673,0.457799,0.462508,1.36964,1.37307,1.16886,1.16999,0.348743,0.351548,0.345603,0.349769,0.466382,0.121312,0.999451,0.15754,0.999981,1.01595,0.989818,0.974278,
1751,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.849692,-0.527229,-0.00726264,0.517948,0.0223157,0.605303,0.00692178,-0.0031464,0.0494845,0.989531,-0.144316,-0.00136459,0.577967,0.0187677,-0.580239,0.0262482,0.0110881,0.183007,-0.0441563,-0.999022,-0.00237063,0.221161,0.000411304,-0.0274725,0.222583,0.00375983,0.26071,0.000955741,0.999995,0.00315986,0.176522,1.51034e-05,0.148416,-0.176635,-0.00960712,0.248588,-0.0260554,-0.185023,-0.982389,0.257567,0.00362199,0.00323732,0.0104897,0.260123,0.488865,0.00654932,-0.201512,0.979464,0.253794,0.00372109,-0.00779651,0.0125357,-0.256484,0.46875,-0.421617,-0.376897,0.893934,1.32952,1.03496,0.778447,0.602718,0.576908,0.435382,0.432938,0.957177,0.994387,0.602718,0.576908,0.435382,0.432938,1.33155,1.32762,1.03674,1.03318,0.434246,0.43407,0.450595,0.448772,0.528055,0.14337,0.999066,0.193305,0.999803,1.04474,1.00565,0.96258,
1752,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.844776,-0.535095,-0.00515238,0.515349,0.0220108,0.606275,0.00600635,-0.00610257,0.0473251,0.988917,-0.148467,-0.00116486,0.578294,0.0189804,-0.580739,0.0268137,0.00893658,0.184615,-0.044278,-0.999014,-0.00319025,0.221114,0.000389993,-0.0303828,0.222669,0.0033247,0.27965,0.000594901,0.999994,0.0035314,0.176607,1.92544e-05,0.123771,-0.176683,0.000299198,0.26513,-0.0276398,-0.181867,-0.982934,0.257644,0.00371153,0.0085893,0.0118308,0.259687,0.506893,0.00466121,-0.205559,0.978634,0.253344,0.00377383,0.000234357,0.0118843,-0.25638,0.455628,-0.4219,-0.376798,0.893098,1.33364,1.03248,0.774186,0.604882,0.574068,0.436751,0.430738,0.949058,0.986234,0.604882,0.574068,0.436751,0.430738,1.33478,1.33268,1.03349,1.03148,0.435261,0.434345,0.453151,0.450826,0.535605,0.147879,0.999045,0.193756,0.999727,1.05368,1.01396,0.962305,
1753,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.972347,-0.233412,0.00774054,0.642725,0.0177263,0.662059,-0.00413565,0.00791849,0.075718,0.99807,-0.062095,0.00116097,0.652622,0.0218072,-0.65383,0.000968421,0.00545355,0.102151,-0.0125336,-0.999909,0.00499076,0.158937,0.000452547,-0.00665515,0.159076,0.00835573,0.176524,-0.00505031,0.999986,-0.00187678,0.160679,1.92322e-05,0.00715892,-0.160629,0.0085825,0.333333,0.0123259,-0.0760533,-0.997028,0.284154,0.00291517,0.000562218,-0.0109843,0.285846,0.159236,-0.0126847,-0.0761055,0.997019,0.272229,0.00269703,0.00515242,-0.00756912,-0.273555,0.159061,-0.330937,-0.308683,0.932756,1.36305,1.26851,0.930641,0.583311,0.581843,0.532789,0.53481,0.997484,1.00379,0.583311,0.581843,0.532789,0.53481,1.36057,1.36553,1.26646,1.27056,0.331875,0.333419,0.317055,0.318835,0.228505,0.0671348,0.999845,0.0760852,1,1.00252,0.996222,0.993715,
1754,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.973821,-0.227175,0.00804345,0.64429,0.0186663,0.66251,-0.00363214,0.006269,0.0608466,0.998281,-0.0583799,0.0052403,0.653177,0.0222509,-0.654303,0.000386711,0.00443359,0.132979,-0.0132327,-0.999885,0.00747675,0.158941,0.0004173,-0.00186855,0.159034,0.0066741,0.17122,-0.00467141,0.999983,-0.00340556,0.160882,1.24255e-05,-0.00519073,-0.160943,-0.00992315,0.392523,0.0118541,-0.0831358,-0.996468,0.284475,0.00269716,-0.00356494,-0.00987473,0.286265,0.117722,-0.0145574,-0.0740712,0.997147,0.271868,0.00278097,0.00762038,-0.00688706,-0.273046,0.163871,-0.331366,-0.308676,0.931527,1.36252,1.27127,0.933027,0.58575,0.581159,0.533429,0.532711,0.992163,0.998655,0.58575,0.581159,0.533429,0.532711,1.35891,1.36614,1.26825,1.27429,0.331924,0.334189,0.316332,0.318778,0.22263,0.0630435,0.99984,0.0786111,0.999996,1.0079,1.00135,0.993499,
1755,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.965977,-0.25775,-0.0212806,0.632818,0.0163586,0.655173,-0.00142383,0.014194,0.0541311,0.997273,-0.0717573,0.017219,0.628915,0.0191711,-0.628923,0.0190594,-0.0196953,0.0703518,-0.0346594,-0.999394,-0.00334328,0.172901,0.000271659,-0.00363313,0.173135,-0.00100676,0.246305,-0.00293556,0.999996,0.000574709,0.154197,1.54295e-05,-0.0102929,-0.154245,0.0303805,0.25625,0.0232389,-0.145398,-0.9891,0.279366,0.00306543,-0.00486087,0.00691489,0.281313,0.0641509,-0.0254743,-0.151147,0.988183,0.282499,0.00287242,-0.00126461,0.00817451,-0.28466,0.0700246,-0.350432,-0.304054,0.867656,1.33734,1.23181,0.921088,0.616429,0.612191,0.511263,0.521272,0.993125,1.01958,0.616429,0.612191,0.511263,0.521272,1.33875,1.33594,1.23279,1.23085,0.356023,0.35463,0.318317,0.317108,0.25497,0.0746957,0.999293,0.148317,0.999997,1.00692,0.9808,0.974057,
1756,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.967748,-0.251263,-0.0182032,0.63198,0.0174813,0.653261,-0.00164716,0.0111339,0.0366197,0.998162,-0.0561109,0.0229077,0.628487,0.0186691,-0.628089,0.0190873,-0.0210043,0.0652742,-0.0362844,-0.999341,-0.00100214,0.172603,0.000275803,0.00571275,0.172513,-0.00345974,0.27122,-0.00357044,0.999991,-0.00242184,0.154402,1.54637e-05,0.0289528,-0.154302,-0.000734002,0.240469,0.0240672,-0.145954,-0.988999,0.27907,0.00304788,-0.00839972,0.00838218,0.280732,0.05625,-0.0249574,-0.151249,0.988181,0.28232,0.0029798,-0.000750428,0.00688939,-0.284661,0.0678175,-0.35183,-0.302595,0.86006,1.33066,1.23321,0.926766,0.615393,0.612725,0.509605,0.521933,0.995663,1.02419,0.615393,0.612725,0.509605,0.521933,1.32962,1.3317,1.23211,1.23434,0.357332,0.355489,0.316508,0.314725,0.247847,0.0596901,0.999206,0.148645,1,1.00436,0.976381,0.972147,
1757,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.958375,-0.285229,-0.0126988,0.631241,0.0177129,0.660659,-0.00700852,0.00630401,0.0347826,0.995968,-0.0875196,0.0197006,0.624816,0.0201871,-0.626528,0.00623105,-0.0136704,0.077748,-0.0333553,-0.999444,-0.000158627,0.156323,0.00030391,0.00941717,0.156096,-0.00192408,0.20326,-0.00264478,0.999995,0.00151927,0.146189,1.34149e-05,-0.0169409,-0.146239,0.0024992,0.360406,0.0109122,-0.1674,-0.985829,0.274993,0.00268247,-0.000196727,0.00111842,0.278754,0.106525,-0.0130217,-0.184481,0.98275,0.278305,0.00267542,0.00304428,0.00259459,-0.282663,0.104636,-0.324619,-0.280343,0.863606,1.34177,1.23058,0.917132,0.616364,0.612159,0.500231,0.512208,0.993179,1.02394,0.616364,0.612159,0.500231,0.512208,1.33957,1.34397,1.229,1.23219,0.330934,0.331233,0.296372,0.296658,0.282717,0.090171,0.999352,0.175955,0.999998,1.00687,0.976618,0.969956,
1758,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.956038,-0.292789,-0.0163378,0.617957,0.0130148,0.645733,0.00143408,0.0117593,0.0282132,0.984703,-0.173787,0.0125573,0.630172,0.0146267,-0.639018,0.00481592,-0.00734064,0.0724638,-0.0213109,-0.999773,0.000786831,0.163501,0.000548413,-0.00679947,0.163683,-0.000542229,0.178248,-0.00240325,0.999996,0.00129122,0.154431,1.13098e-05,0.0175439,-0.154412,0.017677,0.355705,0.0122645,-0.116781,-0.993082,0.261845,0.00326161,-0.0117888,0.00180698,0.263311,0.0327225,-0.0139874,-0.12235,0.992388,0.261755,0.00309849,-0.00803683,0.00322858,-0.263478,0.0327654,-0.332391,-0.303753,0.913843,1.36051,1.20915,0.888748,0.566128,0.562976,0.485935,0.490034,0.994433,1.00843,0.566128,0.562976,0.485935,0.490034,1.36156,1.35948,1.21035,1.20796,0.339513,0.340573,0.318979,0.320087,0.290529,0.176167,0.999719,0.119576,0.999998,1.0056,0.991636,0.986115,
1759,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.955711,-0.294115,-0.0106028,0.616938,0.012659,0.645857,-0.00136542,0.00820404,0.0222222,0.984547,-0.174348,0.0164132,0.63053,0.0137803,-0.639225,0.00586681,-0.00977635,0.104478,-0.0202261,-0.999795,0.000524291,0.163728,0.000557659,-0.0141788,0.164048,-0.000522471,0.188968,-0.000888231,0.999996,0.00266187,0.154836,1.20251e-05,0.0256025,-0.154952,0.0516719,0.366771,0.015107,-0.115338,-0.993212,0.261872,0.00317935,-0.016639,0.00225986,0.263147,0.0314136,-0.0130585,-0.118505,0.992868,0.261214,0.00322427,-0.00106603,0.00415231,-0.262609,0.0354796,-0.331435,-0.305981,0.923201,1.36081,1.20824,0.887877,0.561919,0.564449,0.483989,0.492227,1.0045,1.01702,0.561919,0.564449,0.483989,0.492227,1.35888,1.36275,1.20697,1.20951,0.337952,0.339825,0.321122,0.323054,0.293282,0.175246,0.999777,0.116933,0.999998,0.995519,0.983265,0.987691,
1760,11,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.890019,-0.455801,-0.0105679,0.555733,0.0167498,0.631832,-0.0146351,0.0057619,0.0490405,0.989779,-0.142333,0.00883607,0.611905,0.00822372,-0.618022,0.000906999,-0.00788366,0.239726,-0.0352035,-0.999379,0.00129235,0.183765,6.75086e-05,-0.0249096,0.184754,-0.0021639,0.677846,-0.00152156,0.999997,0.00181637,0.183378,1.82341e-05,0.139614,-0.183154,-0.00614153,0.397351,0.0063571,-0.120916,-0.992642,0.278199,0.00157532,-0.00518025,-0.0110791,0.281577,0.524362,-0.0107579,-0.12924,0.991555,0.277273,0.00144034,-0.014682,-0.0095618,-0.28104,0.517961,-0.388879,-0.347434,0.893423,1.36243,1.12941,0.828969,0.609219,0.602647,0.510904,0.515913,0.989213,1.0098,0.609219,0.602647,0.510904,0.515913,1.36295,1.36191,1.13046,1.12836,0.395249,0.396808,0.39154,0.393351,0.454471,0.143844,0.999325,0.125083,0.99999,1.0109,0.99029,0.979608,
1761,11,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.890807,-0.454202,-0.012815,0.556359,0.0164322,0.630721,-0.0122738,0.0064787,0.0529661,0.990648,-0.136316,0.0059366,0.61229,0.0087329,-0.617136,0.00650705,-0.00647475,0.247706,-0.0341256,-0.999417,8.93526e-05,0.183787,8.22313e-05,-0.0202928,0.184588,0.00159098,0.66129,0.000869828,0.999998,0.00183585,0.183708,1.92394e-05,0.0967871,-0.183784,-0.00468143,0.307407,0.00725116,-0.126031,-0.992,0.277974,0.00152235,-0.00303875,-0.00912789,0.281353,0.510227,-0.0103473,-0.131902,0.991209,0.277184,0.00140849,-0.0108783,-0.00915224,-0.280974,0.505708,-0.387226,-0.349641,0.902937,1.36175,1.13079,0.830392,0.609485,0.605542,0.508613,0.51512,0.993531,1.01279,0.609485,0.605542,0.508613,0.51512,1.36394,1.35956,1.13303,1.12855,0.393594,0.394543,0.394671,0.395797,0.455014,0.135457,0.999447,0.128972,0.999995,1.00651,0.987367,0.98098,
1762,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.887978,-0.459803,-0.00871761,0.56566,0.0135703,0.637306,-0.000505785,-0.00238468,0.035503,0.984265,-0.175844,0.017335,0.61738,0.0137483,-0.624052,0.0172557,-0.00650453,0.118156,-0.0286024,-0.999556,0.00832505,0.172091,0.000298556,-0.0180879,0.172626,-0.00717304,0.268852,-0.000371809,0.999999,-0.00106961,0.145062,2.72446e-05,0.0459566,-0.145027,0.0175203,0.312775,0.00284694,-0.154453,-0.987996,0.248885,0.00145778,-0.0111639,0.00271634,0.251452,0.424161,-0.00575959,-0.158949,0.98727,0.260711,0.0015834,-0.00963863,0.00735185,-0.262946,0.398658,-0.334366,-0.301082,0.900456,1.36509,1.14996,0.842406,0.564067,0.559836,0.457789,0.464812,0.992499,1.01534,0.564067,0.559836,0.457789,0.464812,1.36309,1.3671,1.14961,1.15032,0.342054,0.345577,0.340547,0.344056,0.45949,0.176236,0.99958,0.156702,0.999996,1.00756,0.98489,0.977503,
1763,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0,-0.885013,-0.465565,-0.000764188,0.565843,0.0137332,0.641315,-0.00370911,-0.00388342,0.0621469,0.986321,-0.164499,0.0105709,0.618173,0.0140177,-0.623617,0.0184107,-0.00558158,0.146893,-0.0300251,-0.999521,0.00747856,0.172212,0.000270017,-0.0199629,0.172844,-0.0067437,0.311876,-0.00304191,0.999994,-0.0017559,0.145625,1.47907e-05,0.087178,-0.145288,0.0414295,0.36019,0.00367121,-0.150945,-0.988535,0.248597,0.00154722,-0.00672543,0.000922912,0.251315,0.439456,-0.00546284,-0.158893,0.987281,0.26051,0.00157765,-0.0141384,0.00871135,-0.262542,0.402965,-0.337551,-0.299455,0.887139,1.36611,1.15303,0.844024,0.56284,0.559041,0.456835,0.465578,0.993249,1.01914,0.56284,0.559041,0.456835,0.465578,1.36369,1.36854,1.152,1.15408,0.345311,0.347634,0.339663,0.342422,0.462871,0.167508,0.999453,0.154919,0.999998,1.0068,0.98122,0.974596,
1764,5,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.79349,-0.608564,-0.00478856,0.480668,0.0193117,0.610366,-0.00603198,0.0040265,0.0625,0.994914,-0.100467,0.00728228,0.586886,0.0181845,-0.589319,0.00543609,-0.00244495,0.154762,-0.0349897,-0.999388,-0.000601807,0.185711,9.2128e-05,-0.0316531,0.186931,0.00313465,0.626697,-0.00036399,0.999999,0.00142385,0.178861,1.32161e-05,0.11312,-0.178811,-0.00636546,0.295031,-0.00228608,-0.155693,-0.987803,0.267102,0.00312875,0.00124598,-0.00901681,0.271818,0.531991,-0.0155532,-0.161366,0.986772,0.263594,0.00335452,0.00603896,-0.00609154,-0.268029,0.50463,-0.384816,-0.347852,0.903942,1.35068,1.04576,0.774245,0.606011,0.581445,0.481728,0.474589,0.959462,0.985181,0.606011,0.581445,0.481728,0.474589,1.35,1.35148,1.04538,1.04615,0.391568,0.391927,0.441196,0.441802,0.608282,0.100831,0.999375,0.15854,0.999837,1.04225,1.01504,0.973894,
1765,5,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.791163,-0.611498,-0.0114752,0.479937,0.0195089,0.612525,-0.00773212,0.00508985,0.0529532,0.994059,-0.108732,0.00496936,0.588088,0.0183312,-0.59093,0.00615594,0.000130421,0.146919,-0.0360962,-0.999348,0.00109095,0.18544,0.000102815,-0.0320494,0.186722,0.00367088,0.603687,0.000396971,0.999996,0.0026476,0.179442,1.7916e-05,0.100527,-0.179444,-0.014582,0.266254,-0.00219684,-0.154917,-0.987925,0.26753,0.00308168,0.00722325,-0.011551,0.272595,0.517674,-0.0147275,-0.156195,0.987616,0.263839,0.00342528,0.00652512,-0.00553214,-0.267925,0.502897,-0.385324,-0.348002,0.90314,1.35668,1.04618,0.771128,0.60485,0.581791,0.482772,0.47677,0.961875,0.987567,0.60485,0.581791,0.482772,0.47677,1.35883,1.35463,1.04879,1.04357,0.391305,0.39346,0.44189,0.444281,0.611852,0.108339,0.999363,0.155565,0.999853,1.03964,1.01259,0.973985,
1766,4,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.850738,-0.525583,0.00278418,0.516945,0.0232579,0.59706,0.017057,-0.0138554,0.0469388,0.987141,-0.159664,-0.00772325,0.592542,0.0165971,-0.59546,0.0295955,0.00180165,0.175166,-0.0370825,-0.999312,-0.000113323,0.232602,0.000450211,-0.0322504,0.233959,-0.00338539,0.207981,-0.000718632,0.999999,0.000637958,0.171359,2.51329e-05,0.0690587,-0.171307,-0.00361018,0.248148,-0.0240905,-0.177449,-0.983835,0.250979,0.0036458,-0.00309385,0.019878,0.251593,0.479167,-0.00243911,-0.180782,0.98352,0.264098,0.00357321,0.00283175,0.01972,-0.264892,0.4926,-0.425276,-0.386159,0.908021,1.34127,1.03472,0.771447,0.603098,0.566591,0.446358,0.43246,0.939467,0.968862,0.603098,0.566591,0.446358,0.43246,1.34248,1.3403,1.03566,1.03383,0.437912,0.437933,0.458857,0.458427,0.524974,0.160378,0.999285,0.179142,0.999637,1.06443,1.03214,0.96966,
1767,8,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.95022,-0.311559,0.00365721,0.606492,0.00681898,0.641806,-0.0107533,0.00417581,0.0909091,0.989418,-0.145056,-0.00333637,0.620498,0.00789938,-0.626456,0.00450656,0.00515103,0.0873239,-0.0202353,-0.999787,0.00410002,0.170463,0.000670722,-0.00829411,0.17068,0.00308504,0.188129,-0.0041632,0.99999,-0.00146857,0.178222,1.50366e-05,0.0334865,-0.17804,0.0302758,0.315476,0.000781071,-0.109171,-0.994023,0.269277,0.0027866,-0.00276212,-0.00882264,0.271863,0.027027,0.00334766,-0.105975,0.994363,0.263897,0.00278222,-0.00759981,-0.00867779,-0.266292,0.040293,-0.363379,-0.334418,0.920303,1.34942,1.18684,0.879522,0.572731,0.577119,0.494269,0.504394,1.00766,1.02048,0.572731,0.577119,0.494269,0.504394,1.34948,1.34936,1.1872,1.1865,0.368949,0.370207,0.352623,0.354048,0.307602,0.149174,0.999702,0.107573,0.999991,0.992397,0.979928,0.987435,
1768,8,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.951408,-0.307917,0.00304625,0.607325,0.00674238,0.641572,-0.00993577,0.00415569,0.0988701,0.987852,-0.155364,0.00312909,0.620665,0.00743268,-0.628608,-0.00201664,-0.00185155,0.0509915,-0.0208546,-0.999779,0.00260868,0.170809,0.000652937,0.00123313,0.170829,0.00307912,0.173695,-0.00338866,0.999991,-0.00237953,0.178738,1.95175e-05,0.0422497,-0.178582,0.00613605,0.313253,-0.000340528,-0.104347,-0.994541,0.269639,0.0028637,0.00525807,-0.0100704,0.272174,0.0290206,0.0040381,-0.108914,0.994043,0.263774,0.00283106,-0.00631021,-0.00854717,-0.266266,0.0369928,-0.36412,-0.33535,0.920987,1.35221,1.18675,0.877638,0.572855,0.576896,0.494925,0.504642,1.00706,1.01963,0.572855,0.576896,0.494925,0.504642,1.35072,1.35371,1.18549,1.18803,0.370926,0.370775,0.354058,0.353831,0.304693,0.158711,0.999706,0.10663,0.999993,0.992994,0.980745,0.987664,
1769,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,-0.806248,-0.591575,-0.00176438,0.504197,0.00651602,0.628416,-0.00417385,0.00420206,0.405868,0.99442,-0.105468,0.00234451,0.61325,0.0132233,-0.616563,0.00124786,0.00173561,0.276423,-0.0249616,-0.999688,0.000632636,0.161977,8.35419e-05,-0.0370578,0.162954,0.00105911,0.587487,-0.000606171,1,0.000512282,0.153581,1.66527e-05,0.0101761,-0.153571,-0.00883725,0.292929,-0.0017674,-0.181112,-0.983461,0.272298,0.00172043,-0.00960662,-0.00523066,0.277858,0.553548,0.00459414,-0.166869,0.985968,0.269494,0.00167581,-0.00779815,0.00178182,-0.272991,0.53271,-0.330904,-0.302413,0.913898,1.37076,1.11421,0.812841,0.602816,0.606443,0.48596,0.498979,1.00602,1.02679,0.602816,0.606443,0.48596,0.498979,1.37059,1.37094,1.11437,1.11409,0.337094,0.338673,0.378189,0.379316,0.591088,0.106071,0.999673,0.173991,0.999996,0.994019,0.973908,0.979768,
1770,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,-0.807147,-0.590333,-0.00461187,0.504125,0.00653182,0.630342,-0.00791841,0.00458483,0.375,0.994355,-0.106103,0.000915765,0.613006,0.0133559,-0.615846,0.00600356,-0.000261746,0.286908,-0.0255282,-0.999674,0.000883372,0.161862,7.65033e-05,-0.0408327,0.162959,0.00188651,0.588486,-0.00090244,1,1.23803e-05,0.154065,1.45078e-05,0.10303,-0.153972,-0.0128468,0.295918,-0.00232354,-0.181234,-0.983437,0.271806,0.00173094,-0.0107105,-0.00364692,0.277081,0.53048,0.00360461,-0.169003,0.985609,0.269058,0.00158759,-0.00708355,0.00499759,-0.272104,0.532345,-0.331782,-0.302342,0.911269,1.36977,1.11374,0.813091,0.603566,0.604917,0.485563,0.497139,1.00224,1.02384,0.603566,0.604917,0.485563,0.497139,1.37121,1.36832,1.11519,1.11233,0.338258,0.339503,0.377853,0.378522,0.58961,0.107001,0.999651,0.175119,0.999999,0.997765,0.976716,0.978903,
1771,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.985739,-0.168143,-0.00676777,0.630456,0.0324827,0.641676,-0.012383,0.00186554,0.00597015,0.994779,-0.101371,0.0117972,0.636407,0.0323455,-0.639252,0.00433287,-0.00458424,0.0185676,-0.0279891,-0.999608,0.000595415,0.150474,0.000435701,0.00382885,0.150426,-0.00121258,0.203774,-0.000253849,0.999985,0.00543041,0.155677,1.26069e-05,-0.00489627,-0.15573,0.00917624,0.311897,0.00395052,-0.134338,-0.990928,0.270526,0.00407917,-0.0148232,-0.00213005,0.273232,0.108466,-0.00461169,-0.164063,0.986439,0.275103,0.00414651,-0.00985961,-0.0070564,-0.280104,0.121011,-0.32378,-0.288791,0.891936,1.32166,1.23992,0.938157,0.599346,0.598325,0.501626,0.511235,0.998298,1.01916,0.599346,0.598325,0.501626,0.511235,1.31972,1.3236,1.23875,1.24111,0.327935,0.330312,0.294982,0.297388,0.167896,0.10163,0.999601,0.149212,1,1.00171,0.981203,0.979533,
1772,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.988764,-0.149428,0.00412806,0.630673,0.0333511,0.639564,-0.0114255,-0.000541687,0.011976,0.995025,-0.0967628,0.0237215,0.635544,0.0306626,-0.638189,0.00268821,-0.0113572,0.0265957,-0.0289352,-0.999581,0.000376874,0.150452,0.000434954,0.00368953,0.150407,-0.00172444,0.219421,-0.000788394,0.999989,0.00472514,0.155686,1.16169e-05,-0.0115161,-0.155672,-0.0053931,0.449541,0.00116163,-0.130802,-0.991408,0.270426,0.00408954,-0.0113099,-0.00313822,0.273171,0.0993377,-0.00272288,-0.165051,0.986281,0.275402,0.00412642,-0.0134886,-0.00480332,-0.280073,0.148198,-0.324696,-0.287831,0.886462,1.31501,1.24062,0.943425,0.599885,0.597354,0.502682,0.511337,0.99578,1.01722,0.599885,0.597354,0.502682,0.511337,1.30627,1.32376,1.23359,1.24765,0.328896,0.330838,0.29344,0.295047,0.14865,0.0975747,0.999558,0.147937,0.999999,1.00424,0.983072,0.978924,
1773,6,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.966821,-0.25544,0.00271242,0.626833,0.0147773,0.64626,0.00792845,0.00362116,0.0196629,0.987108,-0.160053,0.000821844,0.630924,0.0126936,-0.636866,0.014172,-4.71731e-05,0.0747126,-0.0216984,-0.999734,0.00784617,0.178465,0.000426903,0.00458082,0.178415,0.000224388,0.298793,-0.000522573,0.999999,-0.00140815,0.157273,1.49771e-05,0.00412227,-0.157229,0.029584,0.355049,0.00520684,-0.111759,-0.993722,0.263166,0.00337773,-0.0034837,0.00880682,0.26382,0.0361882,-0.006503,-0.111688,0.993722,0.262741,0.00334482,0.00208285,0.0102658,-0.263234,0.00243309,-0.349278,-0.322369,0.922958,1.35455,1.21304,0.895524,0.565539,0.563622,0.486937,0.491263,0.996611,1.00888,0.565539,0.563622,0.486937,0.491263,1.3537,1.35541,1.21295,1.21312,0.354537,0.357556,0.333674,0.337012,0.254936,0.160569,0.999753,0.111726,0.999999,1.0034,0.991196,0.987836,
1774,58,0,1,1,0,0,2,0,0,0,0,0,0,0,0,
1775,58,0,1,1,0,0,2,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,1.21386,-0.00714744,0.114542,0,-0.719066,-0.197598,-0.666258,0.957727,0,1.22163,-0.00276944,0.11984,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,0,0,0,nan,nan,nan,
1776,27,0,1,1,0,0,2,0,0,0,0,0,0,0,0,-0.794282,-0.607548,0.00110928,0.48135,0.00864212,0.611131,-0.00667213,0.00605093,0.304668,0.992425,-0.122831,0.00208019,0.599601,0.0153008,-0.603262,0.00740386,0.000523125,0.25788,-0.0233745,-0.99971,0.00585631,0.159667,8.83304e-05,-0.0312123,0.160453,0.00172421,0.684978,-0.00204032,0.999996,0.00175577,0.150982,7.18278e-06,-0.0621721,-0.151115,0.00336287,0.382114,0.00531333,-0.174951,-0.984563,0.272551,0.00216028,-0.00493613,-0.00215276,0.27718,0.529086,0.000200325,-0.158161,0.987413,0.263213,0.00229313,-0.00818376,-0.000258622,-0.266608,0.457815,-0.325523,-0.298208,0.91609,1.34344,1.07567,0.800683,0.591357,0.597964,0.481542,0.496052,1.01117,1.03013,0.591357,0.597964,0.481542,0.496052,1.34194,1.34496,1.07613,1.07527,0.330223,0.335119,0.375324,0.381339,0.605926,0.124856,0.999677,0.166554,0.999984,0.988951,0.970749,0.981595,
